,dialog
356,Somebody got 24 hours?
357,Yeah.
358,"New to town, huh?"
359,"Yeah, I, uh..."
360,Nothing personal.
361,I delivered half the people in the room.
362,"Just new faces pop, that's all."
363,This here is Dan Torrance.
364, He's fresh off the bus.
365," Oh, hey."
366,"Fresh off the ground, by the look."
367,Oh.
368,"There's no judgment here, brother."
369,"I mean, we've all been there."
370," And worse, trust me."
371," Oh, yeah."
372,"If you're looking for a wing to climb under, I can't say you'll do any better than Billy Freeman here."
373,Thank you for your hospitality. I...
374,"I'm a little, uh..."
375,I guess I'm not used to it.
376,"Well, you know we say, ""You can't judge someone till you know their whole story."" You might think you understand,  but you don't."
377, You don't.
378,"So, how are you today?"
379,All right?
380,Train's still running.
381,That's good to hear.
382,You good?
383,Yeah. Yeah.
384,"Well, good to know you, Dan."
385, Yeah.
386, Come again.
387, Thanks.
388, Hope to see you again soon.
389,"I'll come back, yeah."
390,Really good man.
391,He's got a gift...
392,"Yeah. Hey, Billy, hang on."
393,"Hey, Doc."
394,Your watch. Uh...
395,You lost your watch. You were worried about the kid with...
396,Goocher's.
397,What?
398,The kid with Goocher's or Gaucher's. The bone thing.
399,Gaucher's disease.
400,Right.
401,You were washing your hands in the hospital bathroom and you left it on the soap dispenser.
402,"Well, just check on the soap dispenser."
403, It's good to meet you.
404, Yeah.
405,How did you know?
406,I wish I could say. Uh...
407,Lucky guess.
408,My ass.
409,"Intuition, I suppose."
410,Like a feeling in my gut.
411,Maybe a...
412,A lucky guess.
413,What do you wanna do here?
414,What do you mean?
415,I mean here in Frazier.
416,Why are you here?
417,I don't know. I don't know.
418,Something different than I've been doing.
419,Something better.
420,You go to church?
421,Does it matter?
422,Do you believe in something?
423,Something...
424,bigger than you?
425,Our beliefs don't make us better people.
426,Our actions make us better people.
427,"So, Billy says you have orderly experience."
428,That's right.
429,You workin' right now?
430,A few shifts at Teenytown.
431,Helping with the train.
432,"'Cause I do three days a week at Rivington House, the hospice."
433,Good orderly is tough to find.
434,Tougher to keep.
435,Do dying people bother you?
436,No.
437,We're all dying.
438,The world is one big hospice with fresh air.
439,Hmm.
440,Wow.
441,"Well, hi there."
442,You said it didn't hurt.
443,"Doesn't now, does it?"
444,Felt like I was dying.
445,I know.
446,You did.
447,You'll feel better when you eat.
448,Am I still human?
449,Do you care?
450,Hey. Let him be.
451,"Azreel, leave him be."
452,Azzie?
453,"Azzie, come on."
454,Come on. Azzie.
455,Doc.
456,"That you, Doc?"
457,"No, I'm not a doctor."
458,Do you want me to get you a doctor?
459,The cat's on my bed.
460,"Oh, hey, I'll move her."
461,No.
462,I knew she would be.
463,That cat always seems to know...
464,when it's time.
465, I guess it's time.
466, No.
467,It's just Azzie being a silly old cat.
468,Nope.
469,Been that way ever since I got here.
470,The cat knows when it's time to go to sleep.
471,Everybody knows that.
472,I'm gonna die.
473,Yes.
474,Let me get you someone.
475,No.
476,Known it was comin'.
477,Doesn't make it less scary.
478,Yeah.
479,"But maybe it's just like you say, just going to sleep."
480,"I mean, there's nothing scary."
481,It's just sleeping.
482,You're a strange type of doctor.
483,"I told you, I'm not a doctor."
484,"Oh, I think you are."
485,Doctor Sleep.
486,"Doc, I am so scared it's gonna hurt, or be dark, or be nothing at all."
487,And I don't wanna...
