,dialog
753,"Oh, for all who is willing to work, to work hard."
754,"Ja, I say so."
755,What you find naturally depends what you're looking for.
756,A bit of money more than anything.
757,Amen to that.
758," What about you, Martin?"
759, What?
760,"Give over, will you?"
761,"In my view, there's not a sorrier sight in the world than a man that's gone spoons over a girl he's never even spoken to."
762," Leave it alone, Farrell."
763," No, no, hear me out, boyo."
764,"I'm your friend, aren't I?"
765,Even if I've only known you a few days.
766,"And what I say, it's clear to everyone but you, that the lady is never going to honor us with her sublime presence again, having stuck her pretty nose in the one time only, and you'd be far better off if you..."
767,"You were saying, James?"
768,"Go in peace, my son."
769,And in your hour of rapture let it not be forgotten tomorrow's the first Sunday after easter.
770,"This is he that came by the water and blood, Jesus Christ."
771,"Not by water only, but by water and blood."
772,"Let us sing ""eternal father, strong to save."" Eternal father, strong to save."
773,Whose arm doth bind the restless wave.
774,Who bidd'st the mighty ocean deep.
775,Its own appointed limits keep hear us when we cry to thee.
776,For those in peril on the sea.
777, What's all this in aid of?
778," Slumming, do you suppose?"
779, Steward?
780," Yes, madam, the captain always inspects the ship top to bottom every Sunday."
781,It's a white star tradition.
782,Isn't it the custom to have some sort of lifeboat drill on Sunday?
783," Yes, that's right."
784, Will there be one today?
785,I haven't heard of it.
786,"Well, isn't it rather important?"
787,I mean that everyone should know just which boat is assigned to where it is and so on?
788,"Normally I'd say yes, very important, but when you're talking about the Titanic, well, she's one great huge lifeboat herself, ain't she?"
789,Put me in my place.
790,Why would you think of lifeboats on a beautiful day like this?
791,I suppose one can't help speculating on the hazards this one puts out to sea.
792,"From my hotel in southampton the day we sailed, I was amazed at the conversations I overheard about famous marine disasters."
793,Everybody speculating how safe the Titanic really is.
794,You'll make me nervous in a minute.
795,I'm sorry.
796, Good morning.
797, Good morning.
798,Another perfect day.
799,You could scarcely ask for a smoother sea.
800,We've had a good few of those from various sources.
801,I suppose...
802," Well, how far away is this?"
803, Not far.
804,Chances are we'll be well into it by midnight.
805,Do you have any plans to alter the speed or course?
806,I never have in the past.
807,"The position, as you know, is the same with every large ship sailing this route."
808,"So long as the weather's clear and visibility good, full speed ahead."
809,Put the danger behind you as rapidly as possible.
810,I've lived by that and never encountered the slightest difficulty.
811,Had you anything in mind different for the Titanic?
812,Certainly not.
813,The company have always had utmost confidence in your judgment.
814,"And of course, we should be sorry not to arrive in New York on schedule."
815,Please carry on as if I weren't even on board.
816,It's about time.
817,"Thank you, Alfie."
818,"Have you filled out a declaration form for the American customs yet, sir?"
819,"No, not yet."
820,New York still seems such a long way off.
821,"Well, might as well be early as late."
822,"The way they're pouring on the steam, the chances are that we will dock on Tuesday, late Tuesday rather than Wednesday morning."
823,"In that event, tonight seems likely to be our last night but one."
824,Good heavens.
825,Dinner!
826,No reaction.
827,They must have their meals sent in.
828, Are we dressing again?
829, Of course we're dressing.
830,Every night except the first and the last.
831, But why?
832, How do I know why?
833,"It's the unwritten law of the sea, that's why."
834,Moses gave it to Noah and he took it from there.
835,Wouldn't the schuberts love this staircase?
836,Only if they could get it for half price.
837,Lina abarbanell in madame Sherry.
838,Every little movement has a meaning of its own.
839,Every thought and feeling by some posture can be shown.
840,And every...
841,Rene!
842,Kettle is almost boiling.
843,"Oh, I could do with a cup."
844,The bell in my station hasn't stopped ringing since dawn.
845,Never mind it's Sunday.
846,Is that the frock Mrs. astor promised you?
847,"This, my girl, is the Paris gown."
848,Mrs. brown is wearing to the gala dinner tonight.
849,"She's decided it's a bit plain for her taste, and she wants me to tart it up with this."
