,dialog
335,Now yield! Your people need you.
336,T'Challa!
337,T'Challa!
338,"Yield, man!"
339,T'Challa!
340,T'Challa!
341,Yes! Yes!
342,I now present to you...
343,King T'Challa...
344,the Black Panther.
345,Zuri.
346,My King.
347,Wakanda forever!
348,Wakanda forever!
349,Allow the HeartShaped Herb...
350,to restore the powers of the Black Panther...
351,and take you to the Ancestral Plane.
352,ZURII T'Chaka...
353,we call on you.
354,Come here to your son.
355,Praise the ancestors.
356,Father.
357,My son.
358,I'm sorry.
359,Stand up.
360,You are a king.
361,What is wrong my son?
362,I am not ready.
363,Have you not prepared to be king your whole life?
364,"Have you not trained and studied, been by my side?"
365,That is not what I am talking about.
366,I am not ready to be without you.
367,A man who has not prepared his children for his own death...
368,has failed as a father.
369,Have I ever failed you?
370,Never.
371,Tell me how to best protect Wakanda.
372,"I want to be a great king, Baba."
373,Just like you.
374,You're going to struggle.
375,So you'll need to surround yourself with people you trust.
376,You're a good man with a good heart.
377,And it's hard for a good man to be king.
378,Breathe.
379,"T'Challa, breathe."
380,Breathe.
381,He was there.
382,He was there. My father.
383,Just one?
384,"Come home, Nana."
385,I'm right here.
386,' I came to support you and to honor your father...
387,but I can't stay.
388,I found my calling out there.
389,I've seen too many in need just to turn a blind eye.
390,I can't be happy here...
391,knowing that there's people out there who have nothing.
392,What would you have Wakanda do about it?
393,Share what we have.
394,We could provide aid...
395,and access to technology and refuge to those who need it.
396,"Other countries do it, we could do it better."
397,"We are not like these other countries, Nakia."
398,If the world found out what we truly are...
399,what we possess...
400,we could lose our way of life.
401,Wakanda is strong enough to help others and protect ourselves at the same time.
402,"If you were not so stubborn, you would make a great queen."
403,I would make a great queen because I am so stubborn.
404," See, you admit it!"
405, If that's what I wanted.
406,Is that him?
407,"Glory to Bast, man."
408,Is he still growing?
409,Of course.
410,I see Nakia is back.
411,You guys going to work it out?
412,T'Challa...
413,what's wrong?
414,Nakia thinks we should be doing more.
415,"More, like what?"
416,"Foreign aid, refugee programs."
417,You let the refugees in...
418,they bring their problems with them.
419,And then Wakanda is like everywhere else.
420,Now if you said you wanted me and my men...
421,"to go out there and clean up the world, then I'll be all for it."
422,But waging war on other countries has never been our way.
423,"You, too?"
424,Bast! We're in trouble.
425,My King.
426,My love.
427,You will never guess who just popped up on our radar.
428,A misidentified Wakandan artifact...
429,was stolen yesterday from a British museum.
430,We have learned Ulysses Klaue...
431,plans to sell the vibranium to an American buyer...
432,in South Korea...
433,tomorrow night.
434,Klaue has escaped our pursuits for almost 30 years.
435,"Not capturing him is, perhaps, my father's greatest regret."
436,I wish to bring Klaue back here to stand trial.
437,Wakanda does not need a warrior right now.
438,We need a king.
439,My parents were killed when he attacked.
440,Not a day goes by when I do not think about what Klaue took from us.
441,From me.
