,dialog
629,I like going in this way.
630,It's better than waiting in line.
631,How are you doing? What's up?
632,Here you go.
633, How are you doing?
634, I'm doing all right.
635,Good.
636,"Every time I come here, every time, you two. Don't you work?"
637,"Henry, nice to see you. Hi, how are you?"
638,"Anthony, right in the front."
639,"Anything you need, just let me know."
640,"Tony, thanks a lot. I appreciate it."
641, How are you guys doing?
642, How are you?
643, You gave them $20 each.
644, It's all right.
645,"Henry, this is with Mr. Tony, over there."
646, Where?
647, Over there.
648,"Thanks a lot, Tony."
649, What do you do?
650, What?
651, What do you do?
652, I'm in construction.
653,They don't feel like you're in construction.
654,I'm a union delegate.
655,"Now, ladies and gentlemen..."
656,the Copacabana is proud to present the king of oneliners...
657,Henny Youngman.
658,How are you all? I'm glad to be here.
659,"Take my wife, please."
660,I take my wife everywhere but she finds her way home.
661,"I said, ""Where do you wanna go for our anniversary?"" She said, ""Somewhere I've never been before."" I said, ""Try the kitchen."" Dr. Wellsler is here."
662,Gave a guy six months to live.
663,Couldn't pay his bill.
664,Gave him another six months.
665,I love this crowd.
666,Air France made me.
667,"We walked out with $420,000 without using a gun."
668,And we did the right thing.
669,We gave Paulie his tribute.
670,"$60,000."
671,It's going to be a good summer.
672,I'm proud of you.
673,That is a lot of money for a kid like you.
674,"Anybody asks you where you got it, you got it in Vegas playing craps, all right?"
675,All right.
676,"Check, sir."
677,No. You have to sign for it here.
678,Should I tip him?
679, How are you doing?
680, Okay. How are you?
681,"Henry, this is Bruce. Bruce, this is Henry."
682,Good to meet you.
683,I'll see you around later.
684, Do you know him?
685, Yeah.
686,He lives across the street.
687,"One night, Bobby Vinton sent us champagne. There was nothing like it."
688,I didn't think there was anything strange in any of this.
689,A 21  yearold kid with such connections.
690,He was an exciting guy.
691,He was really nice.
692,He introduced me to everybody.
693,Everybody wanted to be nice to him.
694,He knew how to handle it.
695,Don't buy wigs that come off at the wrong time.
696,Morrie's wigs don't come off!
697,Even underwater.
698,"And remember, Morrie's wigs are tested against hurricane winds."
699,Forget about money. You can afford a Morrie wig. Priced to fit every budget.
700,Call me now!
701,Come in for a personalized fitting.
702,"Come on, Morrie. Jimmy's waiting."
703,You're past due.
704,You're a good kid.
705,We've been good to each other.
706,But there's something unreasonable going on here.
707,Jimmy's being a ballbreaker.
708,Give him 8to5 on Cleveland.
709,I never had to pay the vigorish he demands. Am I something special?
710,"What am I, a schmuck on wheels?"
711,You know Jimmy.
712,You borrowed his money. Pay him.
713,I didn't agree to three points above the vig.
714,What are you going to do?
715,Fight with Jimmy Conway?
716,He wants his money.
717,Give him his money and we'll go.
718,Fuck him!
719,Fuck him in the ear!
720,Fuck him in the other ear!
721,Did I ever bust his balls? Did I?
722,I could've dropped a dime a million times.
723,You're talking crazy.
724,"Stop it now, will you?"
725,You got money for that fucking commercial.
726,You don't got my money?
727,"Jimmy, he's gonna pay you."
728,I'll fucking kill you.
729,"Give me the money, cocksucker."
730,Pay me my money.
731,He'll pay.
732,Morrie's. Who's this? He's here.
733," Jimmy, I'm sorry."
734, You should be sorry.
735,Don't do it again.
736,Give me the fucking money!
737,You hear me? Give me the fucking money.
738,"I'll give you. You've got it, kid."
739,"You've got it, believe me."
740,"Karen, slow down."
741,Where? Stay there. Don't move.
742, What happened?
743," It's Karen, Jimmy."
744, Money today.
745, I'll pay.
746,What happened?
747, Are you all right?
748, Yeah.
749,Who did it?
750,This guy who lives across the street from me that I've known all my life.
751,He started to touch me.
752,He started to grab me.
753,I told him to stop. He didn't stop.
754,I hit him back.
755,And then he got really angry.
756,He pushed me out of the car.
757,You sure you're all right?
758,Why don't you go inside and get yourself together. Clean up.
759,"What do you want, fucko?"
760,You want something?
761,"I swear on my fucking mother, if you touch her again, you're dead."
762,Don't shoot.
763, Hide this. Are you all right?
764, Yeah.
765,"I know there are women, like my best friends..."
766,who would have gotten out the minute their boyfriend...
767,gave them a gun to hide. But I didn't.
768,I've got to admit the truth.
769,It turned me on.
770,Mazel tov!
771,Why don't you be like your friend Henry?
772,He's got a nice girl.
773,He's settling down now. He's married.
774,Pretty soon he'll have a nice family.
775,And you're still bouncing around from girl to girl.
776,It was like he had two families.
777,"The first time I was introduced to all of them at once, it was crazy."
778,Paulie and his brothers had lots of sons and nephews.
779,Almost all of them were named Peter or Paul.
780,It was unbelievable.
781,"Meet Paulie Jr., my nephew."
782,And this is Petey.
783,There must have been two dozen Peters and Pauls at the wedding.
784,This is Marie.
785,"Plus, they were all married to girls named Marie."
786, She looks Italian.
787," She is Italian, you're right."
788,And they named all their daughters Marie.
789,"And this is Pete. No, I mean Paulie."
790,I get confused myself.
791,"By the time I finished meeting everybody, I thought I was drunk."
792,"Paulie, you shouldn't have."
793,Welcome to the family.
794,Sunday dinner?
795,So beautiful. I want to cry.
796,Here's something to help you get started.
797, The bag. The bag.
798, What? What bag?
799,"The bag with the envelopes in it, all the money."
800,Don't worry about that.
801,Nobody's going to steal that here.
802,He didn't call?
803, He's with his friends.
804, What kind of person doesn't call?
805,He's a grownup. He doesn't have to call every five minutes.
806,If he was such a grownup why doesn't he get you two an apartment?
807,"Don't start. Mom, you're the one who wanted us here."
808,You're here a month and sometimes I know he doesn't come home at all.
809,What kind of people are these?
810, What do you want me to do?
811, Do? What can you do?
812,He's not Jewish.
813,Did you know how these people live?
814,Did you know what they were like?
815,Your father never stayed out all night without calling.
816,"Stay out? Daddy never went out at all, Ma! Keep out of it."
817,You don't know how I feel!
818,How do you feel now? You don't know where he is or who he's with.
819,He's with his friends! Dad!
820,Leave him out of this.
821,He's suffered enough.
822,He hasn't digested a decent meal in six weeks.
823,Where were you? Why didn't you call?
824,We were worried to death.
825,A married man does not stay out like this.
826,Normal people don't act like this!
827,What's wrong with you?
828,You're not normal. She's right.
829,What's wrong with you?
830,What kind of person are you?
831,What is the matter with you?
832,What kind of people are they?
833,We weren't married to ninetofive guys.
834,But the first time I realized how different...
835,was when Mickey had a hostess party.
836," Karen, where you from?"
837, Lawrence.
838,On the Island. It's nice.
839,I'm from Miami. You ever been there?
840,"It's okay, but it's like you died and woke up in Jew heaven."
841,"Angie, stop picking at that thing."
842,I'd like to smack his face.
843,"The redhaired guy, looks like a farmer?"
844,The guy's hands are all over me.
845,"So I told him, ""Keep your fucking hands off me, or I'll cut them off."" She means it."
846,You don't know how lucky he is.
847,I just mention this to Vinnie...
848,How can you mention it?
849,Vinnie would kill him.
850,"If I don't, he'll kill the miserable bastard, then Vinnie will be there for life."
851,You think you got problems.
852,What about Jeannie's kid?
853,He was in an argument. A $10 card game.
854,He pulls out a gun.
855,The gun goes off. Some kid gets killed.
856,When the grandmother hears it...
857,"and finds out he's jailed, she has a heart attack and drops dead right on the spot."
858,Now Jeannie has a husband and son in jail and a mother in the funeral parlor.
859, Jeannie drinks.
860, Maybe she's depressed.
861,Give me a break. She's drunk.
862,"As soon as something happens, you make them out to be saints."
863,They had bad skin and wore too much makeup. They didn't look very good.
864,They looked beatup.
865,And the stuff they wore...
866,was thrown together and cheap.
867,A lot of pantsuits and doubleknits.
868,She spends her life in a nightgown.
869,"The woman is no angel, believe me."
870,They talked about their rotten kids...
871,and about beating them with broom handles and belts.
872,And that the kids still didn't pay any attention.
873,"When Henry picked me up, I was dizzy."
874,I don't know if I could live like that.
875,"God forbid, what would happen if you had to go to prison?"
876,Karen.
877,Mickey said that Jeannie's husband...
878,Do you know why Jeannie's husband went to the can?
879,Because of Jeannie.
880,He wanted to get away from her.
881,Let me tell you something.
882,Nobody goes to jail unless they want to.
883,Unless they make themselves get caught.
884,They don't have things organized.
885,I know what I'm doing.
886,I've got things organized with these guys.
887,You know who goes to jail? Nigger stickup men. Know why they get caught?
888,"Because they fall asleep in the getaway car, Karen."
889,"Come on, don't worry so much, sweetie."
890,Come here.
891,"After a while, it got to be all normal."
892,None of it seemed like crime.
893,It was more like Henry was enterprising...
894,and that he and the guys made bucks hustling while other guys...
895,were sitting on their asses waiting for handouts.
896,"Our husbands weren't brain surgeons, they were bluecollar guys."
897,The only way they could make real extra money was to go out and cut corners.
898,"Where's the strong box, you varmint?"
899,Don't fucking move! Don't move.
900, See you at the diner.
901, I'm riding shotgun.
