,dialog
350,Descent engine command override off.
351,"Engine arm off, 413 is in."
352,"We copy you down, Eagle."
353,"Houston, Tranquility Base here."
354,The Eagle has landed.
355,"Roger, Tranquility, we copy you on the ground."
356,"You got a bunch of guys who are about to turn blue, we're breathing again, thanks a lot."
357,"Houston, this is Neil, radio check."
358,"Neil, this is Houston, loud and clear."
359,"Break, break, Buzz, this is Houston, radio check and verify TV circuit breaker in."
360,"Roger, TV circuit breaker is in."
361,Receive loud and clear.
362,"Okay, Neil, we can see you coming down the ladder now."
363,"Very, very fine grain as you get close to it, it's almost like a powder, it's very fine."
364,I'm going to step off the LEM now.
365,"That's one small step for man, one giant leap for mankind."
366,"The surface is fine and powdery, I can pick it up loosely with my toe."
367,"Okay, gonna get the contingency sample there."
368,"Okay, looks good."
369,I'll try to get a rock in here.
370,"All right, that looks beautiful from here, Neil."
371,You're waiting for me to come up?
372,All set.
373,You've got three more steps and then a long one.
374,There you go.
375,"It has a stark beauty all its own, it's like much of the high desert of the United States, it's different but it's very pretty out here."
376,"Beautiful view, isn't that something?"
377,Magnificent sight out here.
378,Magnificent desolation.
379,"Colombia, this is Houston reading you loud and clear, over."
380,"Houston, this is testing, reading."
381,"I read you loud and clear, how's it going?"
382,Michael Collins listens to what is unfolding beneath him.
383,I guess you're about the only person around that doesn't have TV coverage of the scene.
384,"That's all right, I don't mind a bit."
385,They've got the flag up now and you can see the stars and stripes on the lunar surface.
386,"Beautiful, just beautiful."
387,We'll read the plaque that's on the front landing gear of this LEM.
388,"It says, here men from the planet Earth first set foot upon the Moon, July 1969 AD."
389,We came in peace for all mankind.
390,It has the crew member's signatures and the signature of the President of the United States.
391,"They came in peace, for all mankind."
392,"Nine, eight, seven, six, five, abort stage, engine arm ascent, proceed advised for the pitch over."
393,Very smooth.
394,"Nothing anyone has seen can prepare the world for the return of the heroes, the rocketmen who walked on the moon."
395,"Then, four months later."
396,Apollo 12 makes the drama look routine.
397,Contact light. Outstanding there.
398,"Hey, I feel great, how long we been out, Houston?"
399,Two moon walkers becomes four.
400,"Houston, you're go."
401,And six.
402,We're on the surface.
403,"Okay, we made it to landing."
404,And ten.
405,"We landed on a slope, but other than that, we're in great shape, right on the landing site."
406,We even take a car.
407,"This is gonna be a good day, Charlie."
408,"Oh, spectacular, just spectacular."
409,And here we go.
410,"Woo! Man, I feel great, beats skiing."
411,"Man, you are really bouncing."
412,Is he on the ground at all?
413,"We're doing, it's quick."
414,You've got about two wheels on the ground.
415,"Okay, stay as you are."
416,Yahoo!
417,"Tony, this is so great you can't believe it!"
418,"Oh, I believe it, Charlie."
419,Did you really see that?
420,"Look at it go, would you, Charlie!"
421,"You've got all your steering, it's great!"
422,"Four clicks an hour, Tony, and..."
423,"Like children, we see the glory of what we have achieved on another world."
424,"What a ride, what a ride."
425,"In Vietnam, things are relatively quiet with only a few firefights."
426,Gis north of Saigon were evacuating villagers.
427,"In the Mekong Delta, the south Vietnamese force..."
428,"But it is what, on our own world, we have failed to achieve that means we cannot go on."
429,"Hello, guys."
430,"Less than four years after the small step that gave us the Moon, it is time for the dream to end."
431,Rocketmen must bid the Moon farewell.
432,"We're go for liftoff here, CapCom."
433,"You're looking real good, right down the line."
434,DNS 8pm echo.
435,Got contact.
436,"Okay, Houston, the Challenger has landed."
437,"As I step off at the surface at TaurusLittrow, I'd like to dedicate the first step of Apollo 17 to all those who made it possible."
438,"â« I was strolling on the Moon one day â« In the merry, merry month of December â« No, May, May's the month, that's right."
439,May is the Earth Month.
440,We'd like to leave immediately.
441,"Okay. My golly, this time goes fast."
442,"Okay, one minute, Houston, Once we were kings, we walked on new worlds."
443,You're looking good here.
444,"We saw what we had done, and it was good."
445,"Two, one, ignition."
446,"Burn away, Houston."
447,It looks good.
448,Good cover.
449,"That's it, we have good thrust."
450,"Then, it is over."
451,"For 27 hours, the camera on the lunar rover sends pictures of our last mark on the moon."
452,"A great dream has been accomplished, a great voyage made."
453,"But what is most clear to us, is that while we journey, our eyes turn always towards our home."
454,"When next we venture into space, it will be in a craft that allows us better to study ourselves."
455,Bogey. Go.
456,Network. Go.
457,Echo. Go.
458,FAL. Go.
459,Any more?
460,"Houston is go, have a great flight."
461,Stand by.
462,"Sideways lurch, just like they said."
463,"Okay, she's flying good."
464,The space shuttle brings to life the dream of flying from the heavens.
465,"A giant ship, graceful and bold, that returns from space riding on the winds of the world."
466,"But if the new rocketmen glide back on the wind, like those before them, they will rocket to space by fire."
467,And lives will be forfeit if it fails.
468,"Going 40, CapCom."
469,"Colombia, Houston, you're going 40."
470,"You don't understand when we're going down here, we got got seven hold points, you remember where they are?"
471,"Seven minutes, we got one in five minutes, we got one in four, then two more, and finally the one at 31 seconds."
472,DPS? We're go.
473,Guidance? Go.
474,Fido. Go.
475,"T minus 10, nine, eight, seven, six, five, four, main engines start."
