,dialog
648,"You gentlemen, of course, realize that was the first wave."
649,Merely an amusebouche.
650,"We can keep this up as long as you'd like, but it only ends one way."
651,Are you sure a protracted war is the best way forward?
652,"There won't be anything ""protracted"" about it."
653,"Oh, you can take the Continental, I have no doubt about that."
654,"But keeping it, that's a different matter entirely."
655,My allegiances run way beyond this building.
656,We are High Table.
657,And we are New York City.
658,Are we negotiating?
659,Hmm.
660,I believe we are.
661,Parley?
662,Parley.
663,What do you propose we do?
664,Let me keep my power.
665,Under the Table.
666,I have served and been a beacon of order and stability to our industry for over 40 years.
667,"Now, I humbly acknowledge I overstepped and repledge my fealty to the High Table."
668,Winston.
669,You were merely showing strength so we would let you keep the Continental.
670,The High Table accepts your fealty.
671,But what about him?
672,What are we going to do about John Wick?
673,"Oh, he has to die."
674,"Sorry, Jonathan."
675,Winston!
676,Don't see any other way.
677,"Very well, gentlemen."
678,The Continental will now be reconsecrated.
679,Good day to you both.
680,"Well played, sir."
681,How long do you estimate until we reopen?
682,"Oh, should be no time at all."
683,Mr. Wick is gone.
684,A true tragedy.
685,You misunderstand.
686,I mean that he is no longer on the street.
687,That seems improbable.
688,"And yet, true."
689,I trust you understand the repercussions if he survives.
690,Both from above and below.
691,The last thing either one of us needs is Mr. Wick paying us a visit in the night.
692,"For both our sakes, I'll hope you see to it that this situation is taken care of, yes?"
693,Absolutely.
694,How far can he get?
695,Baba Yaga.
696,Mmm.
697,"How you doing, John?"
698,You look as bad as I feel.
699,"Johnny, Johnny, Johnny."
700,"Raise a hand if you can hear me, John."
701,"Oh, shit."
702,They took a finger.
703,Ain't that a bitch?
704,"Oh, John fucking Wick."
705,"So, the old boy keeps his hotel and you take the fall."
706,Can't say I blame him.
707,I would've done the same thing if I was in his shoes.
708,But this High Table shit...
709,Seven cuts.
710,Under the Table is where shit gets done.
711,"And they're about to find out, if you cut a king, you better cut him to the quick."
712,So...
713,"Let me ask you, John."
714,How do you feel?
715,'Cause I am really pissed off.
716,"You pissed, John?"
717,Hmm?
718,Are you?
719,Yeah.
