,dialog
529,Nicholas Joseph Fury.
530,You have three names?
531,Everybody calls me Fury.
532,Not Nicholas. Not Joseph.
533,Not Nick. Just Fury.
534, What does your mom call you?
535, Fury.
536, What do you call her?
537, Fury.
538,What about your kids?
539,"If I have them, they'll call me Fury."
540,You are cleared for access.
541,Thank you.
542,"Oh, hold up."
543,You look like somebody's disaffected niece.
544,Put that on.
545, What is it?
546, It's the S.H.I.E.L.D. logo.
547,"Does, uh, announcing your identity on clothing help with the covert part of your job?"
548,Said the space soldier who was wearing a rubber suit.
549,Lose the flannel.
550,How can I help you?
551,We're agents of S.H.I.E.L.D.
552,We're looking for a woman named Lawson.
553,A Dr. Wendy Lawson.
554,Do you know her?
555,Follow me.
556,Hmm.
557,"You familiar with the phrase ""welcome wagon""?"
558,No.
559,"Well, this ain't it."
560,Is that a communicator?
561,Yeah. Stateoftheart twoway pager.
562,Who are you paging?
563,My mom. Don't worry.
564,I didn't mention you.
565,After you.
566,Impressive.
567,"Oh, you should see what I can do with a paperclip."
568,"Hey, there. How are you?"
569,"Oh, my goodness. Look at you."
570,Just look at you.
571,Aren't you the cutest little thing?
572,Aren't you cute?
573,"And what's your name, huh?"
574,What's your name?
575,"""Goose."" Cool name for a cool cat."
576,Fury?
577,Hmm?
578,I'll be back.
579,Oh! Let me get my fingerprint out.
580,Just let me unravel this puppy.
581,You sat there and watched me play with tape?
582,When all you had to do was...
583,I didn't wanna steal your thunder.
584,Huh. Lawson.
585,Lawson's plan for the lightspeed engine.
586,I wonder why they terminated the project.
587,"Um, maybe because she's cuckoo."
588,Kree glyphs?
589,Hmm?
590,Lawson is not cuckoo.
591,She's Kree.
592,"Well, she's dead."
593,What?
594,She crashed the Asis aircraft doing an unauthorized test flight.
595,Took a pilot down with her.
596,That's why security here is so unfriendly.
597,They're covering up a billiondollar mistake.
598,"Oh, and your lightspeed engine is toast."
599,When did this crash happen?
600,Six years ago. 1989.
601,Who was the pilot?
602,"Um, most of this thing's redacted..."
603,but there is a testimonial here from a Maria Rambeau.
604,Last person to see them alive.
605,You okay?
606,Mmhmm.
607,Back in a minute.
608,This isn't about fighting wars.
609,It's about ending them.
610,I know Lawson was Kree.
611,She was here on C53 and died in a plane crash.
612,Do you know anything about this?
613,I just discovered a mission report sent from C53.
614,"There's only so much I'm cleared to tell you, Vers, but..."
615,Lawson was an undercover Kree operative named MarVell.
616,She was working on a unique energy core.
617,Experimenting with tech that apparently could help us win the war.
618,She still here?
619,"She's cooperating with the investigation, sir."
620, You men stay here.
621," Yes, sir."
622,I want to question her alone.
623,"Excellent work, Nicholas."
624,Does it say anything about me?
625,Anything about you?
626,"No, of course not."
627,Why would it?
628,I found evidence that I had a life here.
629,On C53?
630,MarVell is who I see when I visit the Supreme Intelligence.
631,I knew her.
632,And I knew her as Lawson.
633,"This sounds like Skrull simulation, Vers."
634,"No, it's not. Because I remember."
635,I was here.
636,Stop. Remember your training.
637,Know your enemy.
638,It could be you.
639,Do not let your emotions override your judgment.
640,She's on sublevel six.
641,I'll get off on five...
642,and take the stairs in case she makes a run for it.
643,Do a pincer move like we did in Havana.
644,Right. Like we did in Havana.
645,We're nearing the jump point.
646,Leave your beacon on so I can find you.
647,"We'll get to the bottom of this, Vers."
648,Together.
649,Okay.
650,Vers!
651,Vers!
652,Fury's colluding with the target.
653,Then why would he call us in?
654,"All I know is we take him in, too."
655,Dead or alive.
656,Dead or alive?
657,"Go. Go, go!"
658,Was it something I said?
659,Mmmmmm.
660,"Now, you know, I don't really need these to see..."
661,but they do kinda complete the look.
662,Don't you think?
663,You called them in?
664,My bad.
665,"Coulson, do you have eyes on them?"
666,They're not down here.
667,Let's try up there.
668, What?
669, Your communicator.
670,You obviously can't be trusted with it.
671,Do you know how to fly this thing?
672,"Uh, we'll see."
673,That's a yes or no question.
674,Yes.
