,Epoch,Step,Loss,learning_rate,num_epochs,batch_size,num_classes,test_size,train_size,seed,train_class_proportion_not hate speech,train_class_proportion_hate speech,test_class_proportion_not hate speech,test_class_proportion_hate speech
569,8,38,8.906947914510965e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
570,8,39,0.00017944573482964188,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
571,8,40,0.00010287379700457677,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
572,8,41,0.00019830794190056622,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
573,8,42,0.00019988761050626636,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
574,8,43,0.00011305936641292647,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
575,8,44,0.0002670798567123711,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
576,8,45,9.268701251130551e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
577,8,46,3.165881207678467e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
578,8,47,0.00020822641090489924,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
579,8,48,0.0002492993953637779,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
580,8,49,3.1528088584309444e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
581,8,50,0.000265772279817611,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
582,8,51,0.00010190996545134112,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
583,8,52,6.456691335188225e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
584,8,53,0.00014221252058632672,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
585,8,54,9.626047540223226e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
586,8,55,0.00010924039816018194,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
587,8,56,8.169787179213017e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
588,8,57,2.7914062229683623e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
589,8,58,3.4487591619836167e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
590,8,59,2.503547875676304e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
591,8,60,5.762776709161699e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
592,8,61,0.00011815848120022565,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
593,8,62,0.00012724929547403008,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
594,8,63,1.5778785382281058e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
595,8,64,5.809608774143271e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
596,8,65,4.462048673303798e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
597,8,66,7.017666939646006e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
598,8,67,8.045827416935936e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
599,8,68,0.00011001292295986786,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
600,8,69,0.00022289350454229861,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
601,8,70,0.0005513291689567268,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
602,8,71,0.00013771888916380703,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
603,8,72,8.4945626440458e-05,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
604,8,73,0.0005235013086348772,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
605,8,74,0.0004330527444835752,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
606,8,75,0.0003603220684453845,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
607,8,76,0.0001460009953007102,0.001,8,32,2,612,2444,11,0.73,0.27,0.68,0.32
