,dialog
558,Mary could go.
559,"Then, if a dashing young soldier in a handsome uniform should appear for Lydia, everything would be perfect, my dear."
560,"Just a little marmalade please, Kitty darling."
561,That's 20 and 10 for the game.
562,"I have two and 20, I believe."
563,Ah.
564,"Miss Eliza, is your patient asleep?"
565,"Is she better, Miss Elizabeth?"
566,"Yes, her fever is quite gone."
567,I'm so glad. Will you join us in a game of cards?
568,"No, thank you. Please continue with what you were playing."
569,"I'd enjoy looking at some of your books, if I may."
570,"Miss Eliza is a great reader, I'm sure, and has no pleasure in anything so frivolous as cards."
571,"Hm. Is that true, Miss Elizabeth?"
572,Not at all.
573,"I'm not a great reader, and I have pleasure in many frivolous things. Thank you."
574,"I'm sure you have pleasure in nursing your sister, and I hope it will soon be increased by seeing her quite well."
575,Thank you. I think she may be taken home tomorrow.
576,"Oh, not so soon."
577,I'm afraid so.
578,"You see, my mother's expecting a visit from our cousin Collins, whom none of us has ever seen."
579,"Naturally, you're curious to see her."
580,"My cousin Collins is a man, but we are curious to see him. Naturally."
581,"Miss Jane mustn't go out until the doctor advises it, cousin or no cousin."
582,There are others in the library if you care for none of these.
583,"This will suit me perfectly, thank you."
584,"What a delightful library you have at Pemberley, Mr. Darcy."
585,It ought to be good. It's the work of many generations.
586,"Shall we continue, Darcy?"
587,"Oh, you and Miss Bingley play."
588,I really must finish my letter to my sister.
589,"How I long to see your sister again, Mr. Darcy."
590,I've never met anyone who delighted me so much.
591,"Such a countenance, such manners."
592,And so extremely accomplished for one of her age.
593,It's amazing to me how young ladies can have the patience to be so accomplished as they all are.
594,"All young ladies are not accomplished, Charles."
595,BINGLEY: All I know are.
596,"Aren't all you know accomplished, Darcy?"
597,I can't boast of knowing more than half a dozen who are really so.
598,MISS BINGLEY: Nor I.
599,"What do you think, Miss Eliza?"
600,I think that you and Mr. Darcy must comprehend a great deal in your idea of the accomplished woman.
601,I do.
602,"Oh, certainly."
603,"No one can really be esteemed accomplished unless she has a thorough knowledge of music, singing, dancing and the modern languages."
604,"Besides, she must also possess a certain something in the tone of her voice, in her address, in her expressions, as well as in her figure and carriage."
605,"To which she must add something more substantial in the improvement of her mind, by extensive reading."
606,I'm no longer surprised at your knowing only six accomplished women.
607,I wonder at your knowing any.
608,"Caroline, are we to discuss this subject further, or shall we play piquet?"
609,"Oh, I don't wish to play cards, Charles."
610,I think I'd prefer a book too.
611,"After all, there's no enjoyment like reading."
612,"I'll play with you, Mr. Bingley."
613,Will you cut?
614,"Do you like dancing, Miss Elizabeth?"
615,Love it.
616,"As soon as your sister has fully recovered, I'll give a ball."
617,"Oh, that's a delightful idea."
618,"Pray, tell your sister that I am delighted to hear of her progress in music."
619,And let her know that I am quite in raptures with her beautiful little design for a table.
620,Will you allow me to defer your raptures until I write again?
621,I really haven't room to do them justice.
622,It's of no consequence.
623,I shall see her soon.
624,"I'm hungry. May I get you some food, Miss Elizabeth?"
625,"No, thank you."
626,"Miss Eliza, let me persuade you to join me in taking a turn about the room."
627,You'll find it very refreshing after sitting for so long.
628,With pleasure.
629,"Mr. Darcy, will you join us?"
630,"Uh, no, thank you."
631,"I can imagine only two motives for your walking, with either of which my joining you would interfere."
632,"What does he mean by that, Miss Elizabeth?"
633,"If I read his character correctly, he means to be severe upon us."
634,And the best way of disappointing him is not to ask.
635,"CHUCKLES I'm not sure that your character reading is too brilliant, Miss Elizabeth."
636,"Anyway, I must know."
637,"Pray, explain what the two motives might be, Mr. Darcy?"
638,I have not the smallest objection to explaining.
639,"Either you have secret affairs to discuss, or you are conscious that your figures show to the greatest advantage while walking."
640,"In the first case, I should be completely in your way."
641,"And in the second, I can admire you much better from where I am."
642,How perfectly abominable.
643,"What should we do to punish him, Miss Eliza?"
644,"As you know him so well, I shall leave his punishment to you."
645,I must go up and see Jane.
646,Good night.
647,Good night.
648,"Why disclaim punishment, Miss Elizabeth, when you deliberately inflict it by leaving us so soon?"
649,"If my departure is any punishment, Mr. Darcy, you are quite right."
650,My character reading is not too brilliant.
651,"Good night, sir."
652,"PLAYING SLOW WALTZ Charming, my dear."
653,Charming.
654,"But, uh, that will do."
655,"Uh, Mary. Mary."
656,"That's quite enough, dear."
657,"I'm so glad I went to fetch Jane myself, if only to see the look in Mr. Bingley's eyes when he assisted her into the carriage."
658,"Oh, Jane, dear, there you are."
659,"Oh, Jane."
660,"Are you feeling better, dearest?"
661,"Oh, much better."
662,"Jane, dear, I was talking about dear Mr. Bingley."
663,What a charming soninlaw he'll be.
664,"Why, he hasn't proposed yet, has he, Mama?"
665,He will.
666,I told him some things about Jane before I left.
667,Mama.
668,Only that you have the loveliest disposition in the world.
669,And I let drop the fact that you had declined any number of marriage proposals.
670,"Oh, Mama, you didn't."
671,"Of course I did, didn't I, Lizzy?"
672,"I'm afraid you did, Mama."
673,"And I set that arrogant Mr. Darcy down, too, before I left."
674,"Did you hear what I said to him, Lizzy?"
675,Yes.
676,I heard only too clearly.
677,"MRS. BENNET: Oh, Matthews, is dinner ready?"
678,"Yes, madam."
679,"Good, I'm starving."
680,So am I.
681,How long do we have to wait for this Collins person?
682,"Matthews, go upstairs and tell Mr. Collins we're waiting dinner for him."
683,"MATTHEWS: Very well, madam."
684,Insufferable creature.
685,"After all, Mama, it isn't his fault he's to inherit the estate someday."
686,To think we have to feed the man who's waiting to snatch the bread out of our mouths.
687,Scheming to rob us of everything we have the moment your poor dear father is dead.
688,"CLEARS THROAT I sometimes think, my dear, you take an unnecessarily gloomy view about my future."
689,"Well, Papa, tell us what he's really like."
690,"Well, from the little I saw of him between the front door and his bedroom, I should say that he was an uncommonly fine specimen."
691,Here he comes.
692,"âª I have heard much, madam, of the charm and beauty of your daughters."
693,"Madam, I have heard much of the charm and beau Oh, heavens, what a pudding face."
694,Perhaps he has beauties of character.
695,"Yes, perhaps, my dear."
696,But we shall see.
697,"I trust I've not kept you waiting, sir."
698,"Not at all, sir, not at all."
699,And now let me present you to Mrs. Bennet and my daughters.
700,Ahem.
701,"Mrs. Bennet, my dear."
702,Mr. Collins.
703,"How do you do, Mr. Collins?"
704,I trust your journey was not too fatiguing.
705,"Oh, madam, the fatigues of the journey have been melted away by the warmth of your gracious hospitality."
706,"Ahem. My daughters, Mr. Collins. This is Jane."
707,This is indeed a privilege.
708,MR. BENNET: Kitty.
709,Another privilege.
