,dialog
650,"There's no way to trace funds from a casino, all right?"
651,"Once you get the checks to the bank, trust is untouchable."
652,"You can't tell nobody nothing, right?"
653,"Well, what is there to tell?"
654,"I mean, you boys won that money gambling, didn't you?"
655,"$32,000 pays off the reverse mortgage."
656,And those bastards paid the property tax from 2012 to now.
657,"That's another $11,000."
658,"So, $43,000 and you are free and clear."
659,"Just have the loan officer fax me a release of lien, and I'll get that over to the lease manager at Chevron."
660, The fax number is on the card.
661, Okay.
662,How much you making on this deal?
663,Not near as much as I'm risking.
664,"Why you doin' it, then?"
665,"You know, they loaned the least they could."
666,Just enough to keep your mama poor on a guaranteed return.
667,"Thought they could swipe her land for $25,000."
668,"That's just so arrogant, it makes my teeth hurt."
669,To see you boys...
670,pay those bastards back with their own money?
671,"Well, if that ain't Texan, I don't know what is."
672,Thank you.
673,"Now, they can foreclose on Friday."
674,"Come hell or high water, be at the bank in Childress on Thursday."
675,"Knowing them fuckers, they will close early."
676, We'll be there.
677," Oh, and, Toby."
678,The trust needs to be managed by a bank.
679,You really wanna cover your tracks?
680,You get Texas Midland to handle this trust.
681,"So, what's the plan?"
682,We're gonna watch that bank like a deer feeder.
683,"In time, we'll be right."
684,"Now, let's see what they got to eat here."
685,"Howdy, ma'am."
686,How you doing today?
687,"Hot, and I don't mean the good kind."
688,"So, what don't you want?"
689,Pardon?
690,What don't you want?
691,"Oh, well, uh, I think I'll just, uh..."
692,"You know, I've been working here for 44 years."
693,Ain't nobody ever ordered nothing but Tbone steak and a baked potato.
694,Except this one asshole from New York tried to order trout back in 1987.
695,We don't sell no goddamned trout.
696,Tbone steaks.
697,"So, either you don't want the corn on the cob, or you don't want the green beans."
698,"So, what don't you want?"
699,I don't want green beans.
700,I don't want green beans either.
701,Steaks cooked medium rare.
702, Can I get my steak cooked...
703, That weren't no question.
704,All right.
705,Iced tea for you boys.
706,Iced tea would be great.
707,"Iced tea, yep."
708,"Thank you, ma'am."
709,Uhhuh.
710,"Well, I'll tell you one thing."
711,Nobody's gonna rob this son of a bitch.
712,My word.
713,How's she feel?
714,She runs good.
715,Ain't gonna win any races.
716,Got New Mexico plates.
717,She got a top?
718,How she came.
719,We'll take her.
720,Don't report it stolen till Friday.
721,The guy from Chevron is dropping off the lease agreement.
722,Are you okay dealing with that by yourself?
723,You okay being with Debbie by yourself?
724,"Remember, he ain't the enemy."
725,"Just take the papers, say thank you."
726,"The oil man is the enemy, make no mistake."
727,He just ain't ours.
728,I'll be back to the ranch by dark.
729,I will be waiting.
730,Drive like a schoolteacher with all this shit in the back.
731,Sure feels like beer o'clock.
732,Ask and you shall receive.
733,Come in.
734,Mama died.
735,When?
736,A few weeks ago.
737,"Well, good riddance."
738,No offense.
739,You Okay?
740,You?
741,Here's the money I owe you.
742,I guess you'll be selling the ranch.
743,It goes to the boys.
744, Really?
745, Mmm.
746,It's been put in a trust.
747,What's that mean?
748,It means no one can sell it.
749,Great.
750,Something else I got to take care of.
751,Hi.
752,Where's your brother?
753,I don't know.
754,"Friend's house, I guess."
755,How come you ain't in school?
756,School don't start yet.
757,Just twoadays for football right now.
758,Your grandmother died.
759,I'm giving the ranch to you and your brother.
760,Remember going out there when you was little?
761,What am I supposed to do with a ranch?
762,Anything but sell it.
763,We found oil on it.
764,You and your brother ain't gonna have to worry about money no more.
765,Now...
766,you may be hearing a lot of things about me and...
767,your uncle.
768,Don't be like us.
769,You hear me?
770,"Whatever I hear, I won't believe."
771,"No, you believe it."
772,I did all of it.
773,"Now, you, you do it different."
774,Ain't gonna drink it?
775,"You tell me not to be like you, and then you offer me a beer."
776,Which is it?
777,Good boy.
778, How are the boys?
779, What are you doin'?
780,Insurance.
781,I don't want that shit in the car.
782,"We'll be running two cars next time, brother."
783,They'll ride with me.
784,"So, this is your plan?"
785,We're just gonna sit here and see if this is the branch they rob next.
786,What would you rather do?
787,You wanna drive 80 miles back to Olney and look for more fingerprints that we ain't gonna find?
788,Or you wanna drive 200 miles back to Lubbock and look at mugshots that don't matter 'cause nobody knows what these sons of bitches look like?
789,"Or we can just wait here for them to rob this bank, which is the one thing I'm pretty damn sure they are going to do."
790,I know what you're doing.
791,"You're trying to make this last as long as you can because the longer it lasts, the farther you are from that front porch."
792,"No, I'm waitin' for these boys to make a mistake."
793,"So far they ain't, but they will."
794,And they're gonna make it here.
795,"So, just relax."
796,Enjoy this little town.
797,Do you wanna live here?
798,"Got an old hardware store that charges twice what Home Depot does, one restaurant with a rattlesnake for a waitress."
799,"I mean, how is anybody supposed to make a living here?"
800,People have made a living here for 150 years.
801,"Well, people lived in caves for 150,000 years, but they don't do it no more."
802,"Well, maybe your people did."
803,"Your people did, too."
804,"A long time ago, your ancestors was the Indians..."
805,"till someone came along and killed them, broke 'em down, made you into one of them."
806,was my ancestors' land.
807,Everything you can see.
808,Everything you saw yesterday.
809,Till the grandparents of these folks took it.
810,"And now, it's been taken from them."
811,Except it ain't no army doing it.
812,It's those sons of bitches right there.
813,You thinking about tomorrow?
814,Ain't you?
815,The little hotel clerk.
816,Why is it always the sweet ones that are such devils when you get them revved up?
817,Wouldn't know.
818,Never had a sweet one.
819,"Yeah, you like them pissed off, lookin' for someone to blame."
820,Sure seems that way.
821,It's a good thing you're doing.
822,We're doing it.
823,Go easy on the bank teller tomorrow.
824,I'll be as gentle as a young nurse.
825,You coming?
826,On my Way Hey.
827,Shit.
828,Morning.
829,You want some breakfast?
830,"Yeah, breakfast sounds good."
831,"So we hit the Jayton branch first, then Coleman, right?"
832,"Yeah, that should get us what we need."
833,Let's do this.
834,Ugh... shit.
835,That's not part of the fucking plan.
836,The bastards closed down the branch.
837,"What now, little brother?"
838,Coleman.
839, What the hell you doing?
840, We gotta head to Post.
841, What the hell are you doing?
842, Get...
843, We got to head to Post.
844, What are you talking about?
845,We got to head to Post.
846,We're going to Coleman.
847,There's only one teller in Coleman.
848,Whatever we get won't be enough.
849,We go to Coleman right now.
850,"If that ain't enough, we head to Post."
851,"If we don't leave now for Post, we won't get there till noon."
852,"You don't wanna rob a bank at lunchtime, do you?"
853,"Yeah, we don't know the patterns of folks out there."
854,The patterns are the same everywhere.
855,All these towns are dead.
856,Post ain't no different.
857,It's a bigger bank.
858,We'll leave your car just out of town.
859,"Come on, now."
860,Shit.
861,I think I got this figured.
862,"First two banks, they were Texas Midland Banks."
863,"All right, there are seven branches altogether."
864,The main branch is in Fort Worth.
865,They're not gonna mess with that.
866,"All right, they hit the branch in Olney."
867,They hit the one in Archer City.
868, Then there's the one here.
869, Which they did not hit.
870,"Alberto, will you please follow me?"
871,Don't let... just keep your mouth shut and just listen to what I'm gonna say.
872,There's the one here...
873,then there's the one in Childress.
874,There's the one in Jayton.
875,That one's closed.
876,I know that one's closed!
877,"I know that one's closed, Alberto."
878,That's my point.
879,Jayton is closed.
880,That just leaves Post.
881,They're not gonna mess with the bank in Childress.
882,That's a fairly decentsized town.
883,The branch in Vernon wasn't Midlands and they hit that.
884,"Yeah, one of them did."
885,Alone.
886,Then he ran all the way across the road to get to the car.
887,I think his partner had no idea that was gonna happen.
888,What does that mean to us?
889,It means that the only branch that fits the bill is in Post.
890,"Well, then let's go."
891,The town looks busy.
892,Little bit.
893,My word.
894,It's too big.
895,That's what she said.
896,It's no good.
897,"Aw, this ain't your first rodeo."
898,Bigger bank...
899,more money.
900,"Everybody, get on the fucking ground!"
901,Get on the fucking ground!
902,"Young ladies, get on the fucking ground! Now!"
903,"Sir, down!"
904,On the ground! Now!
905,Thank you very much.
906,"Tellers, stand up!"
907,Open the drawers!
908,Get down!
909,Take three steps back!
910,"Open the fucking drawer, young lady!"
911,Are you deaf and dumb?
912,I said open the motherfucking drawer!
913," You, down!"
914," All right. Oh, please."
915,Now step back!
916,Very good.
917,Someone's paying attention.
918,Now get on your motherfucking knees!
919,Hey!
920,Stay down!
921,All right.
922,Dude.
923,"Hey, hey, let's 90!"
924,Call 911!
925,Jesus fucking Christ.
926,The whole goddamn town is shooting at us.
927,Get in the back.
928,Get in the fucking back.
929,"Come on, let's go!"
930,Get in the car!
931,Don't let them get away!
932,"How you doing back there, little brother?"
933,You fucking killed them.
934,"These concealed carry permits sure complicate a bank robbery, don't they?"
935,It's not my fault it was payday.
936,"This has gone too far, Tan."
937,No one was supposed to fucking die.
938,It was them or us.
939,Take your pick.
940,"Yeah, go, Margaret."
941,Texas Midlands in Post has just been hit.
942,Ah! What did I tell you?
943,Yeah.
944, Yeah!
945, Locals are in chase.
946,Suspects escaping west in an old Bronco.
947,"All right, Margaret, keep us posted."
948,We're on our way there.
949,Give me an Indian whoop.
950,Come on.
951,These boys are gonna go down.
952,Let's get some giddyup music going on there.
953,"Oh, please, not that."
954,Yeah.
955,"Hey, hey. Come on."
956,Snap out of it.
957,Snap the fuck out of it.
958,"Shit, let me see that."
959,You're hit.
960,"Boy, you're hit."
961,Get the back.
