,dialog
315,I don't know why I didn't kill him myself instead of going to the sheriff.
316,That would've saved you and the sheriff and the taxpayers lots of trouble.
317,"Excuse me, Mr. Ewell, I'm very busy."
318,"Hey, captain, somebody told me just now that they thought that you believed Tom Robinson's story against ours."
319,And you know what I said?
320,"I said, ""You're wrong, man."
321,"You're dead wrong."" ""Mr. Finch ain't taking his story against ours."" They was wrong, wasn't they?"
322,I've been appointed to defend Tom Robinson.
323,"And now that he's been charged, that's what I intend to do."
324,You're taking his...
325,"If you'll excuse me, Mr. Ewell."
326,What kind of man are you?
327,You've got children of your own.
328,"Hey, Jem."
329,Jem?
330,I think we ought to stay right here in Miss Stephanie's yard.
331,"You don't have to come along, Angel Mae."
332,What are you going to do?
333,We're going to look in the window at the Radley house and see if we can get a look at Boo Radley.
334,"Come on, Dill."
335,"Jem, please, I'm scared."
336,Then go home if you're scared!
337,"I swear, Scout, you act more like a girl all the time."
338,"Come on, Dill."
339,Wait for me.
340,I'm coming.
341,Shh.
342,"We'll go around back, crawl under the high wire fence at the rear of the Radley lot."
343,I don't believe we can be seen from there.
344,Shh.
345,Come on.
346,Come on.
347,"Come on, help me."
348,Shh.
349,Don't make a sound.
350,Spit on it.
351,All right.
352,Jem...
353,Shh.
354,Spit some more.
355,All right.
356,Come on.
357,Hurry.
358,Hurry.
359,Scout.
360,Quick.
361,Come over here.
362,Shh. Shh. Quiet.
363,"What are you going to do for pants, Jem?"
364,I don't know.
365,Dill?
366,Dill!
367,"You come on in, now."
368,Shh.
369,I'd better go.
370,Dill?
371,"Coming, Aunt Stephanie."
372,So long.
373,I'll see you next summer.
374,So long.
375,So long.
376,Dill?
377,I'm coming.
378,I'm going back after my pants.
379,"Please, Jem, come on in the house."
380,I can't go in without my pants.
381,Then I'm going to call Atticus.
382,"No, you're not."
383,"Now, listen. Atticus ain't never whipped me since I can remember and I plan to keep it that way."
384,Then I'm going with you.
385,You ain't.
386,You stay right here.
387,I'll be back before you can count to 10.
388,Jem.
389,"One, two, three, four..."
390,Jem.
391,Scout. Come on in.
392,"Five, six, seven, eight, nine, ten, eleven, twelve, thirteen, fourteen."
393,Jem.
394,Shh.
395,Shh.
396,What was that?
397,What is it? What happened?
398,What's going on?
399,What is it?
400,"Atticus, what is it?"
401,Will somebody please tell me what's going on?
402,Mr. Radley shot at a prowler out in his collard patch.
403,"A prowler? Oh, Maudie!"
404,Whoever it was won't be back anytime soon.
405,Mr. Radley must've scared them out of their wits.
406,Good night.
407,Good night.
408,"Good night, Atticus."
409,Scared the living daylights out of me.
410,"I swear, a prowler."
411,He said a prowler.
412,"Come on, now. The excitement is over."
413,Time for bed.
414,"Scout, Jem."
415,Morning.
416,"Good morning, Miss Maudie."
417,"Morning, Calpurnia."
418,I came to see Jean Louise ready for her first day at school.
419,Scout.
420,"Morning, Mrs. Maudie."
421,All ready for school?
422,"Yes, ma'am."
423,Scout!
424,What are you going to do with yourself this morning with both children at school?
425,"I don't know, and that's the truth."
426,I was thinking about that just now.
427,Scout?
428,Scout? Scout!
429,"Did you hear me, Scout?"
430,"Now, hurry."
431,"Hey, everybody, look at Scout."
432,Shh.
433,"Come on in here, Scout."
434,Have your breakfast.
435,"I think your dress is mighty becoming, honey."
436,"Now don't go tugging at that dress, Scout."
437,You want to have it all wrinkled before you even get to school?
438,I still don't see why I have to wear a darn old dress.
439,You'll get used to it.
440,I'm ready.
441,"Oh, Jem."
442,Jem...
443,It's half an hour before school starts.
444,Sit back down and wait for your sister.
445,"Well, hurry up, Scout."
446,I'm trying to.
447,Come on. It's your first day.
448,You want to be late?
449, I'm ready.
450," Come on, let's go."
451,Bye.
452,"Bye, bye."
453,"Darn you, Walter Cunningham!"
454,"Come on, Walter!"
455,Cut that out!
456,What do you think you're doing?
457,He made me start off on the wrong foot!
458,I was trying to explain to that darn lady teacher why he didn't have no money for his lunch and she got sore at me.
459,Stop it! Stop it!
460,Is your daddy Mr. Walter Cunningham from Old Sarum?
461,"Come home and have dinner with us, Walter."
462,We'd be glad to have you.
463,Our daddy's a friend of your daddy's.
464,Scout here is crazy.
465,She won't fight you no more.
466,I hope that's a dinner that you enjoy.
467,"Yes, sir. I don't know when I've had a roast."
468,We've been having squirrels and rabbits lately.
469,My pa and I go hunting in our spare time.
470,You've got a gun of your own?
471,Uhhuh.
472,How long have you had a gun?
473,A year or so.
