,dialog
776,Cut him some slack until he can overcome...
777,these historical injustices.
778,It's crap. This stuff just perpetuates it...
779,all this liberal nonsense.
780,Everyone's looking the otherway...
781,while our country rots from the inside out.
782,"I mean, Christ, Lincoln freed the slaves 130 years ago."
783,How long does it take to get your act together?
784,"Jews have been persecuted for over 5,000 years."
785,Are you saying it's wrong to feel sensitive...
786,about antiSemitism?
787,"Oh, forget that."
788,"I'm with you. I'm with you all the way, baby."
789,I'm so sick of these liberal hypocrites.
790,Here we go again.
791,I love this part.
792,This is great.
793,Look how they scapegoated Chief Gates.
794,Think they would've come down that hard on Willie Williams?
795,No way. That videotape was a setup to get rid of Gates.
796, Can I be excused?
797, No. Don't interrupt.
798,Excuse me. I was talking.
799,I listened to you.
800, Who do you think you are?
801, She's making a point.
802,"Davina, sit down."
803,Be quiet! Shut up! Sit down!
804," Derek, calm down."
805, Don't tell him to shut up!
806,Sit your ass down. No.
807,Sit down. Shut your mouth.
808,Move! Goddamn it! Move!
809,Shut your mouth and give my girlfriend respect.
810,"Derek, what are you trying to prove?"
811,"Murray, stay out of it!"
812,Where do you think you're going?
813,"Derek, let her go!"
814,"You need to learn some fucking manners, Davina!"
815,Shut yourfucking mouth!
816,Stop!
817,She can't breathe!
818,Let her go!
819,You going to apologize?
820,You're afucking asshole.
821,I hate you!
822,What are you doing?
823,This is yourfamily.
824,Right.
825,"My family, so you know what?"
826,I don't give two shits about you orwhat you think.
827,You're not a part of it.
828, That has nothing to do with it.
829, It doesn't?
830,You don't think I see what you're doing?
831,You think I'll sit here and smile...
832,while some fucking kike tries to fuck my mother?
833,It's never going to happen.
834,Fuckingforget it.
835,Notwhile I'm in this family.
836,I willfucking cut your Shylock nose off...
837,and stick it up your ass before I let that happen.
838,Coming in here and poisoning my family's dinner...
839,"with yourJewish, niggerloving, hippie bullshit."
840,Fuck you. Fuck you.
841,"Yeah, walk out."
842,Asshole. Fucking cabalareading motherfucker.
843,Get out of my house.
844,You see this?
845,That means notwelcome.
846,What did I do?
847,You disgust me.
848,"Bring him to ourtable, primping your hair and your dress."
849,What did I do?
850,You're all tarted up.
851,How could you bring him to my father's table?
852,How could you go from Dad to that? Aren't you ashamed?
853,I'm ashamed that you came out of my body!
854,Go run to yourfucking kike!
855,Run to him!
856,It's OK.
857,"I'm proud of you, baby."
858,"I'm so sorry, Doris."
859,I really am.
860,He's gone.
861,He's just a boy without afather.
862,"Doris, you don't know the world your children are living in."
863,Goodbye.
864,"Hey, you all right?"
865," Take this, youfucking dick!"
866, No. Come here.
867, Fuck you!
868, Calm down.
869, Let go of me!
870, Calm down.
871,"Let me go, God damn it!"
872, Fuck you!
