,dialog
594,There don't have to be any shooting.
595,"You're lying, Hoyt, like always!"
596,Not this time.
597,I got my orders.
598,My son's on the way to town.
599,That's too bad.
600,You're just gonna have to go by yourself.
601,Daddy?
602,"Hannah's a smart, pretty woman."
603, But she's got a hard idea for living.
604, Yeah?
605,All I'm saying is you won't trip over me if you look her up.
606,I'm going to California with my brother.
607,"Cobb, I want you to meet Emmett."
608,He's a friend of mine.
609, This is Sheriff Cobb.
610," Pleased to meet you, Sheriff."
611,The pleasure's mine. Always happy to meet a friend of Paden's.
612,"Stella, bring Kelly out here, will you?"
613,Aren't you Kate Hollis' brother?
614,That's right.
615,You're the one who killed old Murdo McKendrick.
616,I didn't have much choice. He was about to shoot my brother in the back.
617,"Can't be having that now, can we?"
618,Wanna see me?
619,"Kelly, we're gonna make an adjustment."
620,I wanted you to be here when I offered Paden your job.
621,I think he could do it without getting greedy.
622,Stella and I are tired of you skimming our profits.
623, What are you talking about?
624, I'm done talking. Get out.
625, You can't do this.
626, Really?
627,Want the job?
628,I see you're an understanding boss.
629,Nothing like that would ever happen between us.
630,Maybe we oughta ask Stella?
631,You'd be welcome.
632,"No, Kelly, he'll kill you!"
633,Thanks for warning me.
634,Didn't have much choice.
635,"All right, stand back."
636,I never enjoy killing a man.
637,"Excuse me. Sheriff, I'm a gambler who'd like to run an honest game here."
638,To whom do I speak about that?
639,I hope it's not this gentleman.
640,That's him.
641,I better find somebody to clean up this mess.
642,You used to ride with that guy?
643,What are you doing?
644,"I told you to practice on a horse that's not moving, huh?"
645,Where are you going?
646,"I got things to do, kid."
647,I'm a busy man.
648,I'll go with you.
649,A grown man can't have a little boy with him everywhere he goes.
650,Who's a grown man?
651,"Hello, Rae."
652,What are you doing here?
653,I thought you were done with our family.
654,Daddy's dead.
655,He was murdered.
656,Who did it?
657,"I'm not sure, but I've got an idea."
658,"When I'm sure, they gonna pay."
659,That's just fine.
660,"Where were you when Mama and Daddy needed you? It's too late, Mal."
661,"Now you finally show up, and all you can think is to get yourself killed."
662," You okay, Rae?"
663," Yeah, I'm okay."
664,Introduce me to your friend.
665,He's not my friend.
666,He used to be my brother.
667,Calvin Stanhope.
668,"But my mother called me ""Slick."" Excuse me."
669, Why are you here? This ain't for you.
670, That's none of your business.
671,"Rae, all we got is each other."
672,I don't have any family anymore.
673,I'm surprised to see you out here today.
674,Just come out to say goodbye.
675,Goodbye?
676,Yeah. Jake and me will be heading out for California soon.
677,You came all the way out here just to tell me you're going to California?
678,All you had to do was go.
679,We'd never see each other again.
680, That's why I'm here.
681, Why?
682,You don't make it easy on a fella.
683,Maybe you thought you'd be back this way someday.
684,Yeah.
685,That must've been it.
686,It's McKendrick's men!
687,Move!
688,"All right, let's go!"
689,Goddamn it! We won't quit!
690,You bastards!
691,Is that a fair mix?
692,I'm saving lives here. Straight stuff would raise a blister on boot leather.
693,I meant it seemed like a lot of whiskey.
694, What's this?
695, That's the good stuff.
696,Yeah? How good?
697, Here's to the good stuff.
698, May it last a long time.
699,You better get out here.
700, Nothing happened. This is my job.
701, Shut up.
702,I don't believe a lady has to explain anything to a man this ugly.
703,What's the trouble here?
704,"Stay out of this, Paden."
705,He can't do that.
706,Cobb's hired him.
707,That's Cobb's mistake.
708,"Come out of there, Phoebe."
709,You've done enough.
710,Go home.
711,All I did was kiss the girl.
712,That's what you said in Turley.
713,Remember how that ended?
714,What's the matter? You afraid I couldn't get those two behind me?
715,I don't want you gettin' anybody in my place.
716,Boom.
717,I should've killed you a long time ago.
718,Why not now?
719,"Don't do it, Tyree."
720,"I just lost a partner. If you kill him, I'll never get anyone to work in here."
721,You better start lookin'.
722,"You really are a gambler, aren't you?"
723,Give me some of the good stuff.
724,Whoa! Hold it.
725,Sorry about that.
726, Where'd you get this horse?
727, This is my uncle's horse.
728, Like hell it is.
729," What's the problem, Swann?"
730,Yeah.
731,What's the problem?
732,Emmett.
733,McKendrick.
734,I didn't know you were out.
735,Seem short to you?
736,That's all over with as far as I'm concerned. I'm satisfied.
737,Sounds good.
738,"All right, then."
739,Let's go.
740, Don't you recognize this pinto?
741, What?
742, That's Lee's horse.
743," Shut up, Swann."
744,Wait a minute.
745,"Get down from there, Augie."
746,The man who lost this horse must've been working for you.
747,I should've known.
748,"You changed your brand, Ethan."
749,A lot of things changed when my father died.
750, He must be pretty good.
751," He's good, all right."
752,Too good for my men.
753,That's why you've gotta take care of it.
754, What about his brother?
755, We'II handle that.
756,He's careless.
757,Things are gettin' messy around here.
758,I hear Ezra Johnson got himself killed.
759,"I heard that, too."
760,Did you hear his son is still around?
761,"Cobb, looks like you're finally gonna earn your money."
762,"From what I've seen, Paden doesn't care about money."
763,"He says he doesn't care about anything, but he does."
764,There's just no tellin' what it's gonna be.
765,"Howdy, Mr. Slick."
766,Let me tell you about your friend Paden.
767,"Me, him, Tyree and a few others..."
768,did a good bit of riding together a few years back.
769,Business was pretty good.
770,We were movin' around a lot the way you have to in that line of work.
771,Somewhere along the line we picked up this dog.
772,"One of the boys took to feedin' it, so it followed us everywhere."
773,One time we were leaving a little Missouri town...
774,with a bunch of locals hot on our tail.
775,This dog got tangled up with Tyree's horse.
776,Tyree went flyin'.
777,"Tyree was mad, and being Tyree..."
778,he shot the dog.
779,"He didn't kill him, though."
780,"Before you know it, Paden is off his horse..."
781,and he's holding this dog.
782,"He got strange, said we should go on without him."
783,"I thought he was kidding, but he wasn't."
784,Tyree was ready to plug 'em both.
785,All this with a posse after us.
786,I thought we were pals after all the ridin' we'd done together.
787,All of a sudden he's worried about some mutt.
788,We did like he asked and we left him.
789,He went to jail for a dog.
790,You want to hear the funny part?
791,Paden didn't even like that damn dog.
792,It evened out in the end.
793,They locked me up.
794,The dog sprung me.
795,Where's the dog now?
796,He left me.
797,"Come on, Paden."
798,I'll buy you a drink.
799,I took out $13.
800,This is a lot of money.
801,I told you this was a sweet setup.
802,It is that.
803,Maybe you could run it without Stella.
804,This is her life.
805,I'll go before she does.
806,"Easy, boy."
807,It's just an idea.
808,Thanks but forget it.
809,"Paden, what makes all this work..."
810,is me doing my job.
811,Those fellows you come to town with are causing some trouble.
812,It's gonna take some straightening out.
813,I have my responsibilities.
814,I want you to understand it has nothing to do with us.
815,What is it you want from me?
816,Nothin'.
817,Do nothin'.
818,Don't get between us.
819,I'm a great believer in doing nothin'.
820,We understand each other.
821,Don't worry about me.
822,"If you're taking on Emmett, the last place I want to be is between you."
823,You're empty.
824,Ain't you dead yet?
825,Cobb said he'd be hard to kill.
826,I guess you couldn't hear us comin'.
827,He was practicing so hard for a fight...
828,he missed the whole thing.
829,"So long, stranger."
830,I don't wanna kill you and you don't wanna be dead.
831,He can't be that good.
832,You wanna find out?
833,I think we should do like he says.
834,How you feeling?
835,I'd be a lot worse if you hadn't come along.
836,I didn't just come along.
837,I was lookin' for you.
838,Jake said you were out there.
839,He told me about that business the other day.
840,He said you boys took a Henry rifle...
841,off one of McKendrick's men.
842, I wanted to see it.
843, That's it.
844,This was my father's.
845,The man who killed him took it.
846,I'm sorry.
847,"I gotta get to my brother. They come after me, they'll want him, too."
848, You'll never make it.
849, I've got to.
850,I'II go.
851,I'll bring Jake here.
852,You be careful.
853,You're in it now.
854,It's gonna get mean.
855,"Augie, I've had enough of this."
856,Kiss your father and get in bed.
857,Get out.
858,We have nothing to talk about.
859, I need help.
860, Why come to me?
861,Because you're my sister.
862,There's nobody else.
863,The men who killed Daddy are after Jake.
864,I've gotta talk to him.
865, What's stoppin' you?
866, They're watching. I can't get through.
867,What makes you think I could?
868,Why would they stop you?
869,'Cause I'm your sister.
870,"He ain't in the saloon, either."
871,Where is that boy?
872,You're crazy!
873, Why him?
874," You need help, don't you?"
875,Jake said he'd meet you behind the church.
876,Be careful.
877,They're all over the place.
878,Thanks.
879,Good luck.
880,You must be Ezra Johnson's boy.
881,Now don't shoot the sheriff.
882,That's against the law.
883,So is killing a deputy.
884,We're gonna give you a fair trial...
885,followed by a firstclass hangin'.
886,Or you could ride out of here before dawn.
887,You just have to tell me where I can find your friend Emmett.
888,Why are they doing this?
889,Because they enjoy it.
890, What happened to Emmett?
891, Cobb's men almost killed him.
892,That's what happened.
893,I got there just short of too late.
894,Lucky.
895,Yeah.
896,It's working out real good.
897,Where's Emmett now?
898,"You're working for Cobb these days, aren't you?"
899,Your friends have been beating me to find that out.
900,You think I'm just gonna tell you?
901,You waltzed in here easy.
902,You can go out the same way.
903,Me they figure to carry out.
904,Is he all right?
905,"Looks bad, Rae."
906,He's a hard man.
907,He won't give them what they want.
908,It's gonna cost him.
909,Can't you stop 'em?
910,I don't think so.
911,What is it?
912,"Oh, Kate."
913,Sweet Kate.
914,Don't.
915,Jake's been with me all evening.
916,I just left him.
917, Where is he now?
918, Went home.
919,Been with you all evening?
920,Even after Slick came to get him?
921,Slick didn't come.
922,Stop it!
923,He saw us.
924,Bring him.
925,Fire!
926,The land office is on fire!
927,Help J.T.
928,Where's Augie?
929,Her boy must be upstairs.
930,No. No.
931,They took him.
932,They took my Augie.
933,You go around the back of the house.
934,"Wyoming, you go over there and help out."
935,"Tom, you help with the buckets, too."
936,"Nathan, help with that wagon."
937,Give it up.
938,I hate to see this kind of thing in my town.
939,Gonna have to look into this.
940,"Maybe I will, too."
941,I thought we talked about that.
942,We didn't talk about this.
943,"They took the little boy, Cobb."
944,"You're still worried about the dog, aren't you?"
945,You've gotta calm down. Everything will be put straight in a few days.
946,Yeah. I saw how you put Mal Johnson straight.
947,Never could count on you to be reasonable.
948,Don't force me to make an adjustment around here.
949,"Cobb, you got nothing I need."
950,"I'm not thinking about your future, Paden."
951,I'm worried about Stella.
952,What's she got to do with this?
953,Not a thing.
954,She's just a mutual friend.
955,But if you wind up on the wrong side of this...
956,she's gonna get hurt.
957,I'm trying to save you from yourself.
958,Don't change your luck.
959, What is it that I can't figure?
960, What do you mean?
961,Cobb's got something on you and it must be pretty good.
962,What makes you say that?
963,"If he didn't, you'd never sit still with all this going on."
964,You sure?
965,Maybe that's the kind of friend I am.
966,What's he got?
967,Cobb says there's no tellin' what you're gonna care about.
968,Is that what he said?
969,He figured it okay this time.
970,"Look who's here, Johnson."
971,Your sweet little sister.
972,Maybe I better search her.
973,It won't be easy.
974,I've only got one good hand.
975,"Garth, you in there?"
976,To my Midnight Star.
977,Cobb's using me to stop you.
978,Good people are being hurt because of me.
979,That makes me mad.
980,Some people think because they're stronger or meaner...
981,they can push you around.
982,I've seen a lot of that.
983,But it's only true if you let it be.
984,The world's what you make of it.
985,"I like your attitude, but it can be risky."
986,I'm ready for that.
987,What about you?
988,I don't want you to get hurt.
989,He can't hurt me if he's dead.
990,"Stella, come quick."
991,She sprung her brother all by herself and this is what happened.
992, He brought her here.
993, Where'd he go?
994,I told him about Jake and the little boy. He went off after Emmett.
995,Stop crying. Get Doc Skinner and bring him to the shed.
996,Pick her up.
997,I've got a place to hide her.
998,You better get in there with her until this thing is over.
999,Where's Jake?
1000, McKendrick's men got him.
1001, Is he alive?
1002,It's worse than that.
1003,They took him at your sister's house.
1004,Her husband was shot. I don't know if he's gonna make it.
1005, Kate?
1006, She was hurt.
1007,Pretty bad.
1008,They took the little boy with them.
1009,Put on one of these.
1010,This ought to do.
1011,Garth?
1012,Fox!
1013,Get Kyle and Dusty over here.
1014,And keep your eyes open.
1015,We're running out of deputies.
1016,Stampede!
1017,Turn 'em around!
