,dialog
1804,I could not forgive my father.
1805,Until you murdered him.
1806,He was trying to kill millions of innocent people.
1807,"Innocent is a strong word to throw around Gotham, Bruce."
1808,I honor my father by finishing his work.
1809,Vengeance against the man who killed him is simply a reward for my patience.
1810,You see...
1811,...it's the slow knife...
1812,...the knife that takes its time.
1813,The knife...
1814,...that waits years without forgetting...
1815,...then slips quietly between the bones.
1816,That's the knife...
1817,...that cuts deepest.
1818,Please.
1819,Maybe your knife...
1820,...was too slow.
1821,The truck is under attack.
1822,Gordon.
1823,You gave him a way to block my signal.
1824,No matter.
1825,He's bought Gotham 11 minutes.
1826,Come on!
1827,This Way!
1828,Stay there! What are you doing?
1829,"Blake, MCU!"
1830,I'm getting these boys to safety!
1831,You'll get us all killed!
1832,"If anyone crosses this bridge, they'll blow the city!"
1833,It's gonna blow anyway!
1834,"We need to open this bridge, now!"
1835,"Detective, if you take one step forward we will shoot you!"
1836,"If you take two steps forward, we will blow the bridge!"
1837,"Okay, go back by the bus and wait for me, all right? Go back and wait."
1838,Prepare a convoy. We must secure the bomb until it detonates.
1839,"Don't kill him, I want him to feel the heat."
1840,Feel the fire of 12 million souls you failed.
1841,"Goodbye, my friend."
1842,Goodbye.
1843,Keep moving forward!
1844,Flank them at the stairs!
1845,Shoot them.
1846,Shoot them all.
1847,We both know that I have to kill you now.
1848,You'll just have to imagine the fire.
1849,About the whole noguns thing...
1850,...I'm not sure I feel as strongly about it as you do.
1851,Pull up.
1852,Stay level.
1853,We have to force that convoy east to the entrance to the reactor.
1854,"I need you on the ground, I'll be in the air. Go."
1855,The situation has changed.
1856,Your orders are out of date.
1857,"I'm a cop, like you, and I'm walking out there."
1858,Please do not shoot me!
1859,Shoot at his feet.
1860,Nothing like a little air superiority.
1861,Detective! Please stop!
1862,"Please, detective! Stop!"
1863,Stop walking!
1864,Blow it! Do it!
1865,You have to get that bomb here.
1866,You've got 10 minutes.
1867,They're pushing us to the entrance of the reactor.
1868,They're gonna try to reconnect the core.
1869,You idiots!
1870,You sons of bitches!
1871,You're killing us!
1872,"Yeah, follow your orders!"
1873,"All right, boys. Get in a circle."
1874,Bow your heads.
1875,It's on my side.
1876,"Hey, Father! Let's get everyone back on the bus, okay? Go, go, go!"
1877, Back on the bus!
1878, There's nowhere to go.
1879,On the bus!
1880,You've got to turn the truck east!
1881,Stay straight!
1882,Give me a hand!
1883,We can get a cable on it!
1884,Fox showed me how to override the reactor.
1885,"Oh, dear."
1886,Including the emergency flood.
1887,There's no way...
1888,...this bomb...
1889,...will be stopped.
1890,What are you doing?
1891,Protection from the blast.
1892,We're gonna be all right!
1893,It's an atom bomb!
1894,Think they need to hear that?
1895,Let them die without hope? Come on!
1896,Prepare yourselves.
1897,My father's work...
1898,...is done.
1899, What are you doing?
1900, I can get it out over the bay!
1901,"Set it to fly out over the water, then eject?"
1902,No autopilot.
1903,"You could've gone anywhere, been anything."
1904,But you came back here.
1905,So did you.
1906,I guess we're both suckers.
1907, I never cared who you were.
1908, And you were right.
1909,Shouldn't the people know the hero who saved them?
1910,A hero can be anyone.
1911,Even a man doing something as simple and reassuring...
1912,...as putting a coat around a young boy's shoulders to let him know...
1913,...the world hadn't ended.
1914,Bruce Wayne?
1915,Come on! There you go!
1916,"Okay, you too. Come on, Father."
1917,"Hey, heads down! This is it!"
1918, No.
1919," No, that's Batman!"
1920,That's detonation!
1921,It's out over the bay! Clear of the city!
1922,"""I see a beautiful city..."
1923,...and a brilliant people...
1924,...rising from this abyss.
1925,I see the lives for which I lay down my life...
1926,...peaceful...
1927,"...useful, prosperous and happy."
1928,I see that I hold a sanctuary in their hearts...
1929,...and in the hearts of their descendants...
1930,...generations hence.
1931,"It is a far, far better thing that I do..."
1932,...than I have ever done.
1933,"It is a far, far better rest that I go to..."
1934,"...than I have ever known."" I'm so sorry."
1935,I failed you.
1936,You trusted me...
1937,...and I failed you.
1938,Can I change your mind...
1939,...about quitting the force?
1940,You know what you said about structures becoming shackles?
1941,"You were right, and I can't take it."
1942,The injustice.
1943,"I mean, no one's ever gonna know who saved an entire city."
1944,They know.
1945,It was the Batman.
1946,Mr. Wayne's will was not amended to reflect his more modest estate.
1947,"Nonetheless, there are considerable assets to dispose of."
1948,The contents of the house are to be sold to settle the estate's accounts...
1949,...and the remainder is left in its entirety to Alfred J. Pennyworth.
1950,The house and grounds are left to the city of Gotham on condition that...
1951,"...they never be demolished, altered or otherwise interfered with..."
1952,"...and that they shall be used for one purpose, and one purpose only: The housing and care of the city's atrisk and orphaned children."
1953,My clerk can help with the smaller correspondences and instructions.
1954,"Blake, John."
1955, Nothing here.
1956," Uh, try my legal name."
1957,You should use your full name.
1958,I like that name.
1959, Robin.
1960, Thanks.
1961,Why worry about the stabilization software?
1962,This entire autopilot system's completely obsolete.
1963,"Please, I just need to know what I could've done to fix it."
1964,"But, Mr. Fox, it's already been fixed."
1965,Software patch. Six months ago.
1966,Check the ID on the patch.
1967,Bruce Wayne.
1968, Any news on the missing item?
1969, Not yet.
1970,They better leave no stone unturned.
1971,We can't leave a string of pearls on the manifest as lost.
