,dialog
652,"Why don't you hop in, OK?"
653,"How about some money, man?"
654,Give me some money.
655,"No, no, no, no."
656,"We have food for you if you work for us, like the sign says  you know, the sign that you're holding?"
657,What?
658,The sign.
659,What?
660,"""Will work for food."" Who the fuck do you think I am, your nigger?!"
661,"Oh, wow."
662,"Get outta the car, white boy!"
663,"Alright, alright. Alright."
664,Outta the car! Put them up.
665,"OK Hey, will you work for food?"
666,"I don't do that shit, man."
667,Huh?
668,"I ain't no faggot, I don't do that shit."
669,"No, no, no, no, I..."
670,"Hey, you're looking for Boystown  Santa Monica Boulevard."
671,Now get the fuck out of here before I give you something else to think about.
672,You faggot motherfucker!
673,"Whoa, whoa, whoa."
674,Whoa! Whoa!
675,Get the fuck off!
676,"This is working out great, Joe."
677,What have you got next?
678,"I'm sorry, man."
679,"I mean, I'm surprised nobody responded to my Craigslist ad..."
680,"What, really?"
681,Yeah.
682,That surprises me.
683,Everybody responds to those things.
684,I know.
685,"Huh, what are you gonna do?"
686,ohm Jesus!
687,"Oh, what is wrong with you?"
688,Fuck.
689,I don't know what that's about.
690,We gotta figure it out soon.
691,"Hey, bro! Bro! Just wait a sec."
692,Get in the car.
693,You know what time it is?
694,Get in the car.
695,Start the car.
696,"No watch, Yeah, I think it's, like, 2:00, They're just closing up in there, so..."
697,"Oh thanks. Thanks Hey, bro, you look kinda..kinda sick."
698,I saw you throwing up.
699,"Ese, you alright?"
700,"No, no."
701,"Actually, I lost my watch."
702,"Yeah, I got it, though."
703,Oh. OK.
704,"Hey, let's go."
705,"Hey, man, I'm selling watches, ese, You wanna see these watches, man?"
706,"You might like one. Hey, check this out."
707,"Give me your money, ese!"
708,Fuck.
709,Look...
710,"Give me the money, ese!"
711,"I don't have any money, man."
712,Fuck you! I said give me your money.
713,"Fuck you, I don't have any money."
714,We spent it all on hookers and blow!
715,Ah!
716,"Hookers and blow, huh?"
717,Hookers and...
718,"Turn your punk ass around, ese."
719,Hookers? You maricones are here for hookers?
720,Pussy?
721,That's right.
722,Mexican pussy?
723,"What, you faggots can't find no pussy in Brentwood, you gotta come down here to my barrio?"
724,Do we really look like we're from Brentwood?
725,Did you come down here for Mexican pussy or not'?!
726,Would you please not point that fucking gun at me?
727,Shut your fucking mouth!
728,Did you come down here for Mexican choncha?
729,"No, we did not come down here for Mexican choncha."
730,You didn't fuck no Mexican girls?
731,No.
732,"No, we didn't fuck any Mexican girls."
733,Why not?
734,What?
735,"What, Mexican choncha is not good enough for you, huh, cracker?"
736,They don't smell right?
737,No...
738,"They don't smell right, is that what you're saying?"
739,"No, they smell great. Mexican..."
740,"Mexican choncha smells great, Smells...smells good?"
741,Mexican women are beautiful.
742,"So you did come down here for some pussy, for some Mexican pussy."
743,"Hey, back up, ese! Back up!"
744,Holy shit!
745,Holy shit! Bart!
746,"Back up, lime boy."
747,You want two in you?
748,No.
749,You want two in you?
750,Then give me your shit.
751,"OK Let's go, Casper. Give me your shit."
752,What the fuck?
753,"I fucking killed you, ese!"
754,Ah!
755,"I killed you, ese!"
756,Take that!
757,Ese.
758,"Holy shit, Bart. You OK?"
759,Whoa.
760,You alright?
761,No.
762,"Dude, you got shot. A lot."
763,"Dude, he shot you with his gun."
764,This is a trip! Look at you!
765,"Oh, my... Oh, yo, OK. Alright."
766,"Alright, we gotta..."
767,"We gotta get outta here, dude, we gotta get outta here right now."
768,What?
769,"We gotta go. Come on, we gotta go."
770,"Take him, take him."
771,"Get him, get him, get him."
772,What are you talking about?
773,We gotta go.
774,"You need him, trust me. Come on."
775,"Help me out, help me out."
776,Jesus.
777,"Come on, get him."
778,"Ready? Go Alright, get him in there."
779,"Oh, daddy's gonna eat."
780,Baby's gonna have a nice meal.
781,"Oh, my God, that ruled!"
782,"Oh, my God, I can't even believe it!"
783,"That is so awesome, buddy."
784,"You got dinner, buddy. Nice!"
785,"Yeah, that gangbanging motherfucker fucked with the wrong fucking gringos, huh?"
786,"You didn't see that one coming, did you, ese, huh?"
787,"MaricÃ³n, huh?"
788,"Yo, so suck him off or, you know, drink his blood. You know, do it."
789,"I...I don't know, man."
790,"Fucking drink his blood, Ban."
791,Do it.
792,You're wasting it.
793,He's bleeding all over the seat.
794,"Jesus Christ. You know, he shot you!"
795,"You know he shot you, right?"
796,He tried to kill you.
797,It was us or him!
798,"Seriously, Bart!"
799,"Dude, you're decomfuckingposing, are you kidding?"
800,You're wasting away.
801,Don't you wanna get better?
802,"Dude, you have no choice."
803,Drink his blood.
804,There you go. That's my guy.
805,"Look at that Oh! Oh, Jesus Christ Holy shit."
806,We're gonna need more rocks.
807,"No, we got plenty of rocks."
808,"No, we got enough rocks to sink him but we don't got enough rocks to hold him down once his putrefying flesh starts to swell up with gas."
809,"Then he becomes a big, white fermented meat bobber bubbling up on the surface for all to see."
810,We're gonna need more rocks.
811,Where the fuck do you find this shit?
812,I retain odd little titbits of information.
813,Up and over.
814,"This is crazy, dude."
815,God.
816,"OK, here we go. Yup, yup, yup."
817,"Oh, hi, Joey."
818,See ya.
819,Joey?
820,Joey?
821,Joey!
822,Joey!
823,"Hey, Joey."
824,"Joey, I can see you in there."
825,I'm naked.
826,"Oh, come on!"
827,From the waist down.
828,"Oh, come on, Joey, open the door."
829,Hold on! Coming!
830,Coming.
831,Are you fucking kidding me?
832,"Joey, what are you doing? Come on!"
833,"Oh. OK, you should knock more."
834,Matty Janet The police came to my house.
835,They said Barfs body's missing.
836,"My God, you're kidding?"
837,"Save it, Joey. I already told her."
838,What's going on?
839,"I wanted to tell you, I did, I did, but he didn't want me to tell anyone."
840,I thought...l think maybe he was embarrassed.
841,Are you sure you wanna do this?
842,"Oh, my God."
843,it's a bit stuffy in here.
844,"Oh, my God."
845,I don't believe it.
846,why?
847,Why? Why are you doing this to me?
848,"You fucking arsehole, I loved you. Why?"
849,Hes cold.
850,We have to stop this. it's too hard.
851,There are dark forces at play.
852,"We have to end this, now."
853,Dark forces?
854,"And what do you mean, 'end it'?"
855,She means cutoff his head.
856,What'?!
857,"it's the only way, Janet."
858,The...the only way to what?
859,The only way to put his soul to rest.
860,No! I wanna see him again.
861,Has he Wed yet?
862,"What do you mean, 'killed'?"
863,"He has to drink blood to survive, Janet."
864,Has he Wed yet?
865,You're not cu...
866,You're not cutting off his head.
867,This is insane.
868,"Has he killed yet, Joey?"
869,Joey?!
870,A...a little bit.
871,What?
872,It was in selfdefence.
873,And did he drink his victim's blood?
874,"Um, yeah, he did do that."
875,See?
876,"Janet, we have to put his soul at peace, You understand?"
877,He can't do it himself.
878,it's up to us.
879,No! You're not fucking touching him.
880,You never liked him and you never wanted us to be together.
881,Get out of here now!
882,Go!
883,All I wanna...
884,Go! Go.
885,"Oh. That went well, I thought."
886,That's...that's my room.
887,"So, did you come clean with your best pal?"
888,Beg your pardon?
889,Perhaps there's more than one reason to 'give him peace'.
890,"Do the right thing, Joey."
891,"Fucking blow me, Matty."
