,dialog
362,"I think it's kinda, like, gone out of hand."
363,I don't know. What do you think?
364,"Oh, gosh, I don't, I don't know."
365,"I mean, I wish my mom was more like that."
366,She's so straitlaced.
367,"Maybe if we close our eyes and chant over and over again, we can, like, switch places."
368,"Like, in all the movies."
369,"Yes, I love this idea."
370,Let's do it now.
371,I'm really glad we met.
372,"You know, us pretty girls have to stick together."
373,"Well, you're right about that."
374,Sale. Yeah.
375,"Okay, okay."
376,"Let's go, please."
377,"Ashley Come on, girls."
378,Gary So how was it?
379,Did you have fun?
380,Brittany So much fun.
381,Did you see that house they live in?
382,"Gary No, you can't actually see it from the street."
383,Is it big?
384,"Dad, it's not big, it's huge."
385,"I mean, they have beautiful furniture and an enormous kitchen."
386,"Oh, my gosh. The pool."
387,It overlooks all of Beverly Hills.
388,Sounds really cool.
389,Brittany It is.
390,So...
391,does a family that loves each other live there?
392,"Yeah, I, I guess."
393,"Well, I mean, her parents broke up a few years ago, but her mom seems to really love her."
394,"I mean, they go shopping, vacations, to the spa all the time."
395,It sounds like love to me.
396,"I mean, I never actually hear her mom saying, ""I love you."" No?"
397,I was learning about narcissism in school last year.
398,I think Mrs. Anderson might actually be the first narcissist I've ever met.
399,"She's that bad, huh?"
400,I don't think she cares about anyone else but herself.
401,Not even her daughter.
402,"But don't get me wrong, okay?"
403,She's a really nice person and I think she really loves Ashley.
404,She just doesn't show it like we do.
405,"Well, when we get home I want you to do something for me, okay?"
406,It's not my turn to take out the trash.
407,It's not your turn to take out the trash.
408,"indistinct chatter on TV door opens Hey, babe."
409,Caroline Hi.
410,There's dinner in the kitchen.
411,Thank you.
412,You're welcome.
413,"man on TV Doris, I'mI'm sure she's fine."
414,Okay? Thethe reception is really...
415,"Hi, mom."
416,"She'll call you when she gets reception, okay?"
417,woman on TV I don't know.
418,"Uh, it's not like her."
419,Mom?
420,Mmhmm?
421,Can I talk to you?
422,man on TV I will. Okay?
423,Don't worry.
424,TV switches off I'm sorry.
425,I'm sorry for making you drop me off at the other side of the mall.
426,I appreciate the apology.
427,Do you know why it hurt me so much?
428,No.
429,"Do you notice how your father and I, all the work we do around here, everything we do is for you?"
430,"Yeah, mom, I do."
431,I don't think you do.
432,"Yes, I do, mom."
433,Why wouldn't you let me meet your friends?
434,Are you ashamed of me?
435,"No. Mom, I'm not, I'm not ashamed of you."
436,You don't respect me.
437,You don't know where Ashley's family got their money.
438,"You don't know if they inherited it, you don't know if they earned it or if they have millions or if they owe millions."
439,"But what you do know, what you see..."
440,"are your parents who came from very little, who've worked very hard to build this."
441,"I know that, mom. I do."
442,"Just remember that when your friends have money, it's not their money, it's their parents' money, right?"
443,So just because they can buy a purse and you can't...
444,that doesn't make 'em better than you.
445,It doesn't make 'em smarter...
446,doesn't make 'em more interesting.
447,"Honey, I don't want you to get caught up in the Beverly Hills scene that..."
448,"All of that is not real, it's a facade."
449,This should be the most important thing to you.
450,This.
451,"Your father, your sister, me."
452,This should be the most important thing in your life.
453,"So you're saying that you should be the only thing in my life, that I should never leave the house, I should just stay right here."
454,Is that what you're saying?
455,"No, I..."
456,"No, I didn't say that."
457,So then I should get rid of the friends I have after I've worked so hard to get them.
458,Just throw them away.
459,No.
460,I'm saying you don't have to compete with them.
461,"You don't know what it means to compete with them, mom."
462,You don't know how hard it is with these girls.
463,"Oh, God."
464,"You just, just, you have to be strong, okay?"
465,"I am strong, mom."
466,I take care of myself all the time.
467,What do you mean by that?
468,"When you and dad are out working all day, I'm here taking care of myself and very often, Emma, too."
469,"So do not say that I am not strong, mom."
470,You're right.
471,"You're right, honey."
472,You are a strong girl.
473,Just...
474,Please don't fall for the peer pressure.
475,Are you done?
476,"Uh, like I said..."
477,I'm sorry.
478,Can I go now?
479,Sure.
480,See you in the morning.
481,Please don't forget to brush your teeth.
482,door shuts I was way too harsh.
483,"Oh, she's just figuring things out."
484,"Unfortunately, it won't happen overnight."
485,"Hm, it's hard being a parent."
486,Hm.
487,You're a good one.
488,Thank you.
489,Death has risen.
490,Shut up.
491,Emma...
492,"Honey, how'd you sleep?"
493,Fine.
494,"Uh, I can make you something."
495,We have eggs and bacon.
496,"Uh, we, uh, we have yogurt or, uh, well, we got the cereal."
497,And... chuckles You know what I have?
498,Hash browns. Your favorite.
499,I'm gonna make you hash browns.
500,"Yeah, I'll just take coffee."
501,Thanks.
502,Coffee? Only adults drink coffee. You're a kid.
503,I am an adult. Thank you.
504,Emma You could've fooled me.
505,Here. You can have mine.
506,I just made it.
507,It's fresh.
508,Thanks.
509,When did you start drinking coffee?
510,Today. All the girls drink it.
511,They do it so they can stay with their homework.
512,No... It... Just be careful 'cause it will stain your teeth.
513,So Ashley's having a party tonight.
514,Do you guys mind if I go?
515,You don't have to pick me up 'cause Ashley's mom said I can spend the night.
516,So do these guys ever stop partying?
517,"No, not really."
518,"Uh, what's the party for?"
519,For school.
520,You don't start school for a month.
521,So? Why not start early?
522,So can I go?
523,"No, I think you've partied enough."
524,I think it's time you spent some quality time with your family.
525,"In fact, I think tonight..."
526,we should have a movie night.
527,Yeah!
528,Okay.
529,Yeah. Right?
530,"Totally, yes!"
531,So you're really not gonna let me go to a party with my new friends?
532,"No, because you're gonna be here, partying with your old family."
533,But Ash is gonna think I'm a homebody.
534,Who cares?
535,What's wrong with that?
536,You guys don't understand!
537,"door closes Oh, gosh!"
538,"Hey, Ash, uh, is the party still on tonight?"
539,"Yeah, I guess it is."
540,What does that mean?
541,"Well, it means I got into a fight with my mom."
542,But what's new?
543,"Yeah, same here."
544,knocking on door Caroline Brittany?
545,"Hey, sorry. I, uh, I gotta go."
546,I'll call you later?
547,"Caroline Uh, so, hey..."
548,"Uh, you know, I haven't seen you all week."
549,And it's my day off.
550,So we could do something?
551,What are you gonna do?
552,Just hole up there all day?
553,"Okay, um..."
554,"Well, I, uh..."
555,"I just want you to know that I'm here for you, okay?"
556,If you wanna talk about anything.
557,"grunting dog barking crickets chirping Oh, yeah! Oh!"
558,That smells so good! Come on.
559,I knew you were gonna...
560,No! You have to wait.
561,I get the corner. Ah!
562,Hey!
563,No fair!
564,Yeah!
565,"Okay, move over. Okay."
566,"Come on, get in here."
567,grunting Why don't you go ask your sister what she wants to watch?
568,Okay.
569,Hurry!
570,"Gary Okay, thank you."
571,Thank you.
572,Take your time.
573,You're sneaky.
574,What are you doing? You can't just barge in to my room!
575,Okay. So what movie do you wanna watch?
576,"Scary, adventure, scifi or romantic?"
577,"I'm not watching any movie, sorry, I'm staying right here and figuring out my wardrobe for the upcoming school year."
578,"Okay, whatever."
579,Just go!
580,Yeah.
581,indistinct chatter Whoo! She doesn't wanna hang with us.
582,clears throat That's fine.
583,clears throat Okay.
584,If you need some time to yourself...
585,That means you get to pick the movie.
586,gasps Really?
587,Mmhmm.
588,Yes.
589,Okay. You ready?
590,"Gary Ooh, what do you think?"
591,indistinct chatter Gary Somethin' funny? Yeah.
592,"Caroline Oh, yeah."
593,"instrumental music dog barking Okay, and I will now share the popcorn."
594,Thank you.
595,It's official.
596,What are we gonna watch?
597,"crickets chirping dog barking dog barking Beverly Hills, huh?"
598,Yeah. Goin' over the hill.
599,"upbeat music playing âª Riding close is smoke rising âª âª Am I in your head? âª âª Do you hear it yet? âª indistinct chatter âª Can you feel me yet? âªâª Jackie Oh, my God, she's here."
600,"Hey, Brittany!"
601,Hi! I'm so glad you made it.
602,"Oh, yeah, I almost didn't."
603,I want you to meet two very handsome fellas.
604,This is little Marco and Stevie.
605,You're gonna be walking the halls with them very soon.
606,"man You're right, Jackie, she is pretty."
607,Hey.
608,Hey. You look so cute.
609,"Oh, so do you. Oh, my gosh."
610,Please.
611,"All right, well, come outback, it's where the real party's happening."
612,"All right, let's go get a drink."
613,Let's go.
614,"So I was like, I don't really wanna wear my heels all the time."
615,"indistinct chatter Guys, guess who just showed up."
616,Who?
617,Those two cute boys who saved Tommy from the pool the other day.
618,"Oh, my gosh, they were so cute."
619,I know.
620,"Where are they? Are they, like, on their way here?"
621,"They're over there, but they're walking over."
622,"So, like, play it cool."
623,"Hi, remember me?"
624,"Yeah, you, you saved Tommy, right?"
625,"Uh, you ran out pretty fast, I didn't get a chance to talk to you very much."
626,"Yeah, sorry I had to go."
627,"But I'm spending the night tonight, so there's no rush."
628,I find you very attractive.
629,You do?
630,Travis Come on.
631,"I have a question for you, though."
632,Okay.
633,How old are you?
634,What difference does it make how old I am?
635,"I mean, I'm only 15."
636,Okay. So?
637,"So you're probably a lot older than me, like, statutoryrape older than me."
638,"Uh, well, I feel like it depends a lot more of how you feel, really."
639,"I mean, yes, but no because it's kinda like what the court feels and I don't know Well, okay, I don't care about what the court thinks."
640,That might be a problem with them.
641,I care about you.
642,âª You're my feeling something âª âª Can't help it boy they like it âª Hey.
643,Hey.
644,Jackie What?
645,"Ashley I just, I don't know."
646,"Ashley Don't you think, we should, like, stop that?"
647,"No. No, that..."
648,That looks like love.
649,"That's definitely not love, mom."
650,How would you know what love is?
651,Because I've seen you fail at it a bunch of times and that looks a lot like that.
652,Yay!
653,Whoa!
654,That was a fun one.
655,Yeah.
656,Why didn't we see that in the theaters?
657,You told mom it was too much money to go to the movies.
658,Yeah. It don't mean...
659,"Yeah, right."
660,"You know, it's been kinda quiet upstairs."
661,Do you think we should check on her?
662,I'm sure she's been on her phone and her computer the whole time.
663,Well...
664,Emma?
665,Will you go check on your sister for us?
666,"Of course, mom."
667,Thank you.
668,What did you do?
669,I didn't do it.
670,I didn't do it.
671,And you're gonna clean it up.
672,"knocking on door Gary Mm, well..."
673,"Shh, be quiet, she's sleeping."
674,I'm sure she's exhausted from using her thumbs on social media all night.
675,Hm. I don't know how you girls deal with all the peer pressure.
676,That's gotta be painful.
677,You're telling me.
678,How's social media for you?
679,"Okay, let's..."
680,Let's get up.
681,Let's go.
682,"I got ya. grunts âª Break down the wall âª Hey, Brittany."
683,shouts Brittany!
684,Brittany What? Hey...
685,"Come here, let's go hang with those girls from school."
686,"Oh, yeah, I would, but I think I'm gonna go to a party with Travis."
687,What?
688,Brittany Yeah.
689,"Oh, is my party not cool enough for you?"
690,"No, your party is lit, but this one's in Malibu and I think there are gonna be stars there."
691,"Ooh, all right, well, I can't compete with movie stars."
692,But you should come with us.
693,"Yeah, do you wanna come?"
694,It'll be great.
695,"I know, but nah."
696,I can't leave my own party.
697,"Oh, okay, I mean, well..."
698,I'll see you later.
699,We can do something.
700,"Okay, don't get too wasted."
701,"Okay, bye, guys."
702,"Hey, Brittany?"
703,Yeah?
704,"Um, just be safe, okay?"
705,Those guys don't really look like they should be driving.
706,We'll be fine.
707,We're not going too far. Bye.
708,"âª That's great âª âª Break down the wall âªâª âª Come on baby show me what you've got âª laughing Oh, look, that's the..."
709,"laughing Let's go, come on."
710,"Come on, go, go."
711,"Come on, come on, come on."
712,Brittany Don't pull!
713,"âª Oh oh oh oh âª âª Oh oh oh oh âªâª Dude, watch the way you're driving, okay, man?"
714,How do you expect me to be gentle with this fine young lady when you're driving like a maniac like that?
715,"Dude, chill. I'm not that drunk."
716,"Anyway, I drive a little better when I'm drunk."
717,crickets chirping It's okay.
718,Ah...
719,I'm just gonna check on her.
720,She didn't say goodnight.
721,"I'll be right back, okay?"
722,Okay.
723,grunts Brittany?
724,"Brittany, honey?"
725,Gary? Gary!
726,Brittany's not in her bed!
727,What?
728,Caroline Get up here.
729,She's not home.
730,What are you talking about?
731,What do you mean she's not I don't know. She's not here.
732,Well...
733,She went out the window.
734,I told you. I told you something wasn't right.
735,Well...
736,"We have to find her. We gotta find her, we gotta find her."
737,"Let's go, come on."
738,Oh...
739,tires screeching Do you even know where we're going?
740,I thought this party we're supposed to go to was just so much better.
741,"I'mI'm getting there, all right?"
742,"I'm, I'm a little drunk, but we'll be fine."
743,It's all good.
744,Do you mind if we pull over?
745,"I have to, uh, take care of some business."
746,If you know what I mean.
747,"man Oh, yeah."
748,âª I'm gonna do it my way âª âª See you never gonna have a good thing âª âª Don't you know I gotta do what feels right âª âª This time? âª indistinct chatter Brittany Wow!
749,So that's Beverly Hills.
750,"Brittany Oh, my God."
751,"He's pretty cute, huh?"
752,"Oh, yeah."
753,What do you think?
754,I don't know.
755,So you gonna go all the way?
756,"""All the way?"" Yeah, like, have sex."
757,"Uh, I don't know."
758,"Well, I'm gonna have sex with Dillon."
759,"I even brought condoms, just in case."
760,God.
761,Do you have any?
762,"No. No, I don't. Do..."
763,Was I supposed to bring 'em?
764,I didn't...
765,Come on.
766,"Um, I didn't even think of it."
767,Sex with a guy like Travis without them?
768,Do you know how many girls he's hooked up with?
769,"No, I..."
770,"You know, I thought going to second base would be pretty far."
771,Um... Yeah.
772,"Just don't do anything you don't wanna do, okay?"
773,You don't have to.
774,Okay.
775,Yeah.
776,indistinct chatter Hi.
777,Hi.
778,"Uh, so, Travis, I need to talk to you."
779,Okay. What about?
780,Uh...
781,I think it's time you take me back to Ashley's.
782,"Wait, what? What happened?"
783,I just...
784,I don't feel comfortable.
785,"I mean, I mean, did something, something happened?"
786,"Like, did I do something wrong?"
787,No.
788,"No, no, you did nothing wrong."
789,"You're great, it's just, uh..."
790,I think we're moving a bit fast is all.
791,"II get that you're a little nervous, but..."
792,It's okay if it's your first time.
793,"Like, I'm, I'm totally fine with that."
794,I'm actually glad that it's your first.
795,"I just don't think I'm ready, okay?"
796,I feel like we have something between us that I've never felt before.
797,You're really special to me.
798,"I'm just not comfortable, okay?"
799,"Look, you're so cute and you're so, you're so, so pretty and adorable."
800,Can you please just listen to me?
801,I'm tryin' to be serious with you.
802,"All right, fine."
803,"Tell me, what's wrong?"
804,"Look, we've been having a great night tonight."
805,Can you take me back to Ashley's?
806,"No, I can't. Okay?"
807,"No, you can't or no, you won't?"
808,Why are you being like this?
809,"Yo, guys, I found it. Come on."
810,"Awesome, we'll be right there, man."
811,Cool.
812,"Okay, let's go."
813,"Don't be like this, okay?"
814,"Come on. We'll find, like, a couch or a bedroom or something."
815,It'll be romantic.
816,engine starts Do you remember where the house is?
817,It's around one of these bends.
818,"engine revving intense music tires screeching Brittany Dillon, stop."
819,Just stop.
820,What?
821,Do you know where this is?
822,Do you want me to drive?
823,Ha! You're funny.
824,"chuckles Oh, hey, watch out."
825,"Yo, I can drive. Look, no hands."
826,car honking screams upbeat music playing indistinct chatter indistinct chatter Wow.
827,music continues Do you know Brittany?
828,No.
829,indistinct chatter Maybe we can find Jackie somewhere.
830,woman Do you want a drink?
831,Ashley... No.
832,Do you know Ashley or Brittany?
833,Do you...
834,Thank you.
835,Jackie?
836,Jackie!
837,Jackie!
838,What?
839,I'm Jackie.
840,"What, what is all this?"
841,I mean... What do you mean?
842,This is a party. Who are you?
843,What's goin' on?
844,Have you seen my daughter?
845,No. I don't know.
846,"My daughter, Brittany, she goes to school with Ashley."
847,"Your daughter, Ashley."
848,"I do have a daughter, Ashley."
849,"Um, no."
850,"Um, maybe I can help you out."
851,"Um, hold on."
852,Does anybody know Brittany?
853,Nobody knows Brittany.
854,Did you actually buy all this alcohol for the kids?
855,Mm.
856,"No, I did not."
857,I did not buy all the alcohol.
858,"I bought some of it, though."
859,What?
860,Caroline What is wrong with you?
861,"If anything happens to my daughter, I'm gonna hold you personally responsible."
862,gibberish You're like a police officer.
863,Well...
864,"All right, guys."
865,"Oh, hi, baby."
866,They're looking for somebody...
867,She's hammered.
868,"Ashley Mom, you should..."
869,Caroline I know.
870,"Hey, Mrs. Thompson, um, I just saw Ashley not too long ago, but she left with two boys and a girl."
871,She said she was going to another party.
872,Another party?
873,Yeah.
874,Do you know where it's at?
875,No.
876,"Uh, she just said it was somewhere close by."
877,Just anywhere? We just have to drive around looking for her?
878,"I'm sorry, II tried to stop her."
879,"Ashley, I really think you should shut this down and put your mother to bed."
880,"Yes, ma'am. Sorry."
881,"Oh, oh."
882,We'll find her.
883,All right.
884,Let's just go.
885,"Mom, stop."
886,"Okay, you're hogging all the alcohol."
887,Do you see up there?
888,Do you see those cars?
889,Where?
890,Straight ahead.
891,Aare they parked or...
892,I can't...
893,"No, honey, you gotta slow down."
894,Hold on.
895,"Sweetie, I think you should slow down."
