,dialog
386,It's like you tell him to do one thing and he does the complete opposite.
387,"And my mom, she doesn't choose sides, but, I think she knows I'm right."
388,"Lucas, what do you really want right now?"
389,I just don't want to go back to my old ways.
390,"Drinking, fucking, wanting to fight people for talking shit."
391,"Now, I just want my daughter to go to a good college."
392,"Shit, I even want Lazifa to be happy."
393,"I mean, she deserves that."
394,It's all good things to want.
395,You wanna talk a little bit more about that?
396,Is it going to get me a doctor's note?
397,"Because right now, I don't have too much time."
398,"I got to get going, soon."
399,"Lucas, do you think that you could tell your brother that you love him, but you know, you can't really hang if he's going to act out inappropriately?"
400,"To be honest with you, man, the next time I see that nigga, I'm going to kill him."
401,"Chapter five and chapter four are what you generally, ideas that you brought in the reflection page, I think."
402,"Which was it, chapter five and chapter 10?"
403, Chapter five and chapter 10.
404, Okay.
405,So it's like a reference to a similar issue that you were trying to address.
406,Which was it?
407,Class is over.
408,See you Mariah.
409,"And one thing that I would like to talk to you, is about your reflection that you send me."
410,"For me, it's not clear what you're trying to say..."
411,"So what is this, like some weird mating ritual you do?"
412,"Good evening to you, too."
413,"So you don't answer my texts, but you feel compelled to just pop up out of nowhere?"
414,"Fuck, are you going to get a drink?"
415,Since when do you drink?
416,I don't.
417,It's one of those days.
418,"Yeah well, apple juice doesn't count."
419,And don't rub it on your clothes.
420,"Just rub it on your hands, all right."
421,"You want some, Lazifa?"
422,Sure.
423,I want to smell good.
424,"We're all gonna smell good, oh, oh."
425," Yes, indeed."
426, Ew.
427,"How do you smell, how you smelling, you smelling good?"
428,"You gotta rub the backs, too, rub the backs."
429,"Yep, there you go."
430,Back of your hands.
431,"Gotta get in between your fingers, too."
432,"Gotta put on some perfume, here."
433,A little dab here.
434,A little dab there.
435,Some right down here.
436,"On your clothes, yeah, it's good."
437,"Smells good, let me smell."
438,Let me smell.
439,"Oh, you smell delicious."
440,Are you going to eat me?
441,"Well, not right, I think I'd rather eat this spaghetti."
442,How about that?
443,Are you gonna eat me?
444,"No, not without salt."
445,"Here, put some on."
446,"Let me see, turn around."
447,Let me see your face.
448,Turn around this way.
449,She's perking up her lips.
450,"Just a little bit, okay?"
451,"Do this, go."
452,"Yeah, I'm gonna rub that on just a little bit."
453,"Oh wow, wait a minute."
454,Not done yet.
455,"Turn around here, let me see."
456,"Zanura, aren't you too young for lipstick?"
457, No.
458," Say not today, mom."
459," Not today, mom."
460, How old are you today?
461, I'm three.
462, Three?
463,"Uh uh, here we go."
464,"See, you licking it off."
465,You're not suppose to lick it off.
466,"What do you want to drink, Darlene?"
467,I'll have a glass of ice water if you don't mind.
468,"Okay, got it."
469,"Okay, come here."
470,"Let me see, let me fix it."
471,"Let me look, turn around."
472,"Oh, you look beautiful."
473,"I like it, I like it, I like it."
474,Give me kisses.
475,Are you a good cook?
476,I'm a good cooker.
477,You're a good cooker?
478, Okay.
479, That's enough salt.
480,"So, how long have you been cooking?"
481,"Um, for 10 minutes."
482,This looks delicious.
483,Thank you.
484,I'm glad you invited me to dinner.
485,Zanura was looking forward to having this pasta with you.
486,"Mommy, thank you for the spaghetti."
487,"You are very welcome, Zanura."
488,Thanks for helping me.
489,You're welcome.
490,"Wipe your face, Zanura."
491,Good job.
492,"I know Lucas can be difficult sometimes, Lazifa."
493,"But I'd like it, if you two could work things out."
494,You play pool?
495,Do I hold a stick and try to hit balls on the table?
496,"Yeah, what you just said."
497,Can't say I do.
498,Mariah?
499,Yeah.
500,There's a lot you don't know about me.
501,There's a lot I don't tell you because I didn't want to scare you off.
502,"Everyone's got baggage, Luc."
503,It would be weird if you didn't.
504,I feel like you hide stuff from me because you think I don't understand or resent me for not having the same upbringing as you.
505,Are you kidding me?
506,"I'd trade places with you in the past, present and future."
507,Don't say that.
508,"Nah, it's real stuff."
509,What do you mean?
510,My father was murdered when I was six years old.
511,I never got to say goodbye to anybody.
512,"No friends, no family."
513,Do you miss him?
514,"Fuck, I hate talking about this shit."
515,"You know, when he died, it was just like I was expecting Kenji to fill his shoes."
516,"Well, I bet he'd be proud of you now."
517,Who knows?
518,I'm sorry.
519,It's hard.
520,Reminds me of all the stuff I had to learn my own.
521,Shit other kids took for granted.
522,"I can't keep doing this with you, Luc."
523,"Look, I'm sorry that happened."
524,I really am.
525,But you can't just say one thing and then expect everything between us to suddenly change.
526,"Like , why are we even trying to be something?"
527,I'm not normally around people like you.
528,"I mean, don't get me wrong."
529,I wanna be.
530,It's just...
531,What?
532,"It's just, what?"
533,Me and Lazifa split.
534,"I mean, everything I'm telling you is the truth."
535,You know?
536,"I'm not here to just hold your hand, when you're feeling down."
537,Where you going?
538,You need to figure your shit out.
539,Wait.
540,"You got this, right?"
541,So why is that one your mom and this one is me?
542," Because, I made it for me."
543, Okay.
544,I got one in my ear.
545,Okay.
546,"Um, look at what I have."
547,Hey.
548,Wanna come in?
549, Thanks.
550, Hmm hmm.
551," Hi, daddy."
552, What's up!
553,Are we playing a game?
554,Are you playing a game with grandma?
555,"No, a real game."
556,We can play a real game later.
557,"I wanna go, have, go, mama."
558,"You're here, early."
559,"Yeah, I was already in the area."
560,"I figured, I'd stop by."
561,You want something to eat.
562,"Nah, I all right, thanks, though."
563,"You know, it wouldn't hurt for you to come to dinner, next time."
564,"I don't know, ma."
565,Just don't think it would be a good idea.
566,"You know, I see things in you that others don't see."
567,They just don't know you the way I do.
568,You're my mom.
569,You're supposed to say that.
570,Is that what you think?
571,Is there something I can help ya out with?
572,"No, I'm good."
573,Thank you though.
574,Your call has been forward to an automated system.
575,Fuck!
576,Hey.
577,Hey.
578,I got your message.
579,I got you these.
580,I tried to call you.
581,I think you should keep those.
582,Are you really going to go to Seattle?
583,"I don't think you should go, though."
584,I mean it.
585,"I know me coming here like this, is weird."
586,Do you still love me?
587,I don't know.
588,Do you still love your baby's mother?
589,"Look, I love her, but I'm not in love with her."
590, Hmm.
591, I want to be with you.
592,"Look, I got it, I got it!"
593,"Look Mariah, like, I've messed up."
594,"What do you, what do you want me to say?"
595,"Like, I don't want you to go to Seattle."
596,What are you even going to do there?
597, Lay it on me.
598, No.
599,I'm not even going to do that.
600,"You're unbelievable, you know that?"
601,My rides here.
602,I don't want to miss my flight.
603,So you're really gonna leave?
604,"I'll see you around, Lucas."
605,Take care of yourself.
606,Yo!
607,"What the fuck is it with you, man?"
608,"Man, I wasn't even thinking."
609,"You know, shit just get crazy sometimes."
610,"But yo, I'm looking for it."
611,I'mma get it back.
612,"Promise you that much, yo."
613,"Yeah, we good, man."
614,"I mean, you're going to do what you're going to do anyways, right?"
615,"Bro, listen."
616,"I'm going to call your phone, as sure as I get it."
617,"Just pick up, all right?"
618,"Yeah, all right."
619,Ma!
620,Ma?
621,Don't jump on mommy's and daddy's bed.
622,You jump on your own bed.
623,What?
624,"Sister, take this in the bathroom."
625,"Okay, I'll take it in the bathroom."
626,"No, this!"
627,I can't carry the tub.
628,Where we taking it?
629,To the bathroom.
630,"Okay, is this the bathroom up here, right?"
631, Yeah.
632, Okay.
633, And this.
634," Yeah, you  No, I don't, I don't."
635, You tickle.
636," No, I didn't."
637,"Hey, Zanura."
638, I wanna play.
639, We'll come back.
640, You ready?
641, We'll come back.
642,Mommy.
643,Come to mama?
644,I'm ready to go out there.
645,You guys wanna get something to eat?
646,"No, no, no, no, no, again."
647, No thanks.
648, Stop.
649,"You wanna say bye, to daddy?"
650,"No, I wanna still  Say bye to daddy."
651, I wanna still play.
652,"If you need me to watch her this week, I can take some time off."
653,I want to play.
654," I'll think about it, okay?"
655, I wanna butterfly sicker.
656,I want a butterfly sticker.
