,dialog
578,Me and my colony were really close.
579,Like family. Okay?
580,They were super upset that I left.
581," Time to go, Minnow."
582, Time to go? Why?
583,"So, what..."
584,"What, uh... What was that?"
585,What's going on?
586, Could've been a lot of things.
587, Tree Flamer. Herd Stomper.
588,Rockdiver.
589,Limbsnapper. Limbcrusher.
590,And my favorite... the Chumbler.
591,"Okay, I get it."
592,A lot of... A lot of names.
593,"Whatever it is, it took your screams for the dinner bell."
594,"If it's got your scent, it's gonna be on you for a while."
595,"Hey, maybe I could, like, I don't know, come with you guys."
596,Which way you headed?
597,Going west.
598,To the coast. Jenner Beach.
599,Yeah. We're not cutting north just yet.
600, Not cu... Not cutting north just yet.
601, Come on. Come on.
602,Yeah. Whatever you want.
603,"You guys want me to come, I'll come."
604,Come on.
605,"That's a good, uh..."
606,good little workout.
607,"A girl, huh?"
608,Yeah.
609,"You left a nice, safe colony to travel all the way to the ocean for a girl you ain't seen since you were, what, 17?"
610,"No, I know what you're thinking."
611,I know how it sounds. It's crazy.
612,But... I don't know.
613,"If you knew our connection, you'd probably feel differently."
614,We actually just got back in touch over the radio a few weeks ago.
615,And it's still there.
616,It's just magical. And so sweet.
617,"She loves me too, so a ""pick up right where we left off"" kind of thing."
618, It's still there.
619," You ever hear the term ""fool's errand""?"
620,"All right, what, so I'm a fool because I believe in true love?"
621,"No, you're a fool because you're out here alone, you don't know a thing about survival..."
622,Wind.
623,"...you shoot for shit, yet you got an attitude like you're some kind of noble warrior floating on the wings of love."
624, Doesn't work like that.
625, Okay.
626,Super encouraging speech.
627, Damn it.
628, You're braining out.
629, Huh?
630, Braining out. Thinking too much.
631,"I always clear my mind and say to myself, ""a needle through water."" ""A needle through water""?"
632,Trust me. My dad was the best archer in my colony.
633,"Oh, really? Okay. Then how come he's not the one giving me the lessons?"
634,'Cause I'm not her dad.
635,"Yeah, my dad got killed."
636,Back when we lived in the subway station.
637,Along with Elliot.
638,"Uh, whwho's Elliot?"
639,My son.
640," Oh, I'm sorry."
641, No need to be sorry.
642,We all have stories like that.
643,Don't we?
644,Needle through water.
645,Needle through water.
646,"Hey, that was pretty close."
647, It was better.
648," It was really good, right?"
649,Right?
650,"Tell you what, kid. You gonna hang with us, you need to know stuff."
651,Yeah. Okay.
652, First lesson.
653, Yeah. Hit me.
654,Always survey from high ground when possible.
655, Always.
656, Always.
657,Helps you spot the big ones in advance.
658,It's nice to know that thing's not following us anymore.
659,"No, no, it's definitely still following us. Just saw it."
660, What...
661, Yeah.
662, Chumbler.
663, I knew it.
664, Big son of a bitch too.
665, Big sumanabitch.
666,"Got your scent too, man."
667, It's gonna be hard to shake.
668, Then why are we still standing here?
669,Relax.
670,Chumblers aren't fast.
671, We gotta keep moving.
672, Mmm.
673,Should've already been gone.
674, It's got my scent.
675," Oh, yeah, it does."
676, Comin'?
677, Yeah!
678, Where you guys headed anyway?
679, North.
680, To the mountains.
681, What's up there?
682,"A, uh, place called Snow Mountain Wilderness."
683,Supposed to be some kind of colony up there full of survivors.
684,The cold and elevation help to keep the monsters away.
685,You should definitely come with us.
686,"Well, I would, but, you know..."
687,You gotta go find your girlfriend.
688," Yeah, yeah."
689, Uh...
690,Minnow.
691,"If you knew her, you'd really like her."
692,She's a super cool person.
693,"Well, she's not gonna like you, 'cause you can't even get out of a Sandgobbler's nest."
694,"And honestly, I just like you 'cause you have a really cute dog."
695, Hurts my feelings.
696, You're so useless.
697,"It just means she likes you, man."
698,"She's, uh..."
699,She's been through a lot.
700,Yeah.
701,So annoying.
702, Joel.
703, What?
704,Don't move.
705," Oh, my God. Why?"
706, Give me your shirt.
707,My shirt? What do you mean?
708,"Your shirt, man."
709,Give me your shirt.
710, Okay.
711, Get... Hurr... Come on.
712," Do what he says, Joel."
713, Give me your shirt.
714,Shut up. I'm trying.
715,Easy. Take it easy.
716, That's it. That's it.
717, Is it a Chumbler?
718, No.
719, What is it called?
720,"Take it easy. Lean over, man."
721, If I don't make it...
722," Shh, shh."
723,That's it. That's it.
724,"Shh, shh, shh, shh."
725,Just stay very still.
726, Okay.
727, Shh.
728,"Okay, buddy."
729,"Shh, shh, shh, shh."
730,Easy does it.
731,It's okay.
732,You're okay.
733,It's okay.
734,You're all right.
735,"All right. Okay, now."
736,On your way.
737,"Okay, now."
738,All good. On your way now.
739,On your way.
740,Good boy. Good boy.
741,What you so scared for?
742,Boulder Snails are nice.
743,There can be nice ones?
744,You can always tell in their eyes.
745,Just look at their eyes.
746, This one probably saved our lives too.
747, Saved our...
748,Gonna spread your scent all over this hillside.
749,Shoot. That old Chumbler ain't gonna know which way to go.
750,So the Chumbler's gonna follow my shirt?
751,"Thank you, Mr. Boulder Snail."
752," Thank you, Mr. Boulder Snail!"
753, Thank you.
754,"Yeah, they're very sensitive, you know."
755,But they'll crush your ass...
756,in a second.
757,"What you working on, man?"
758,Just a little project I started a while back in my colony.
759,"Every time we encountered a new monster, I'd just make a little entry."
760,Mmhmm.
761,A drawing.
762,"Um, just some info about it."
763,"You know, strengths, weaknesses."
764,Stuff like that.
765,"Made me feel like I was helping out, you know."
766, You're a pretty good artist.
767, Thanks.
768, I seen this one. Ugly bastard.
769, Yeah.
770, Doesn't like loud noises.
771," Oh, yeah."
772,Also doesn't like shotgun blasts to the head.
773,Might wanna add that.
774,Shotgun to the face.
775, Yeah. Got it.
776, Oh.
777, Do you mind if I...
778," Oh, sure."
779,"Yeah. Oh, thanks. Thanks."
780," Oh, wow."
781, Yeah.
782,I was 16 when it hit.
783,"Yeah, they sent everything up at once to take her down."
