,dialog
470,Troglodytes.
471,This empty area is a mountain range.
472,"Forbidden territory, it has been for centuries."
473,And somewhere in the northwestern part of it is a place my people call the Valley of the Starving Men.
474,Troglodytes are said to live there.
475,That's days from here.
476,How many of them do you think there are?
477,"Well, it won't matter."
478,You have no chance against any number of them.
479,I'm riding out with Mr. O'Dwyer because there isn't a choice for either of us.
480,The rest of you can stay.
481,You'll be killed.
482,I'm coming with you.
483,"No, I need you here, I need you to keep an eye No, I'm coming, I'm coming."
484,Nick's gone and this is what a backup is for.
485,"To help in an emergency, not stay back. I'm coming."
486,"Alright, old man."
487,This is suicide.
488,I'll get packed and meet you in front of the jail in 15 minutes.
489,As will I.
490,I'm the one who fetched your wife and got her involved.
491,I've got a responsibility to you both.
492,And I've killed more Indians than everyone here put together.
493,"Well, that's an ugly boast."
494,It isn't a boast but a fact.
495,Telegraph Gatesville. Let 'em know what happened here.
496,Have 'em send a couple deputies to watch over things while I'm gone.
497,You should address the mayor directly.
498,"Yes, you should Somebody should bury Buford."
499,He's got no kin in Bright Hope.
500,I'll have him blessed and put underground.
501,Appreciate it.
502,"Does anybody know how to spell ""Troglodytes""?"
503,For the telegram.
504,You'll hear it soon.
505,I hope that this doesn't sound callous but do you truly believe they're still alive?
506,I'm not gonna speculate on that.
507,There are limits to the responsibilities of a town sheriff.
508,Riding out into the terri Lorna. I'm going.
509,There isn't an option.
510,Let's not have words on this.
511,Franklin...
512,Please come back.
513,"Hey, Greg."
514,Here. I got some fresh wilds.
515,"Oh, there's some good people in trouble."
516,And I got to do what I can for 'em.
517,So...
518,I'll see you back here.
519,They're way up high.
520,Is that my wife's kit?
521,It is.
522,I'll carry it.
523,If we don't find Wallington's stock can your stallion carry both you and Mrs. O'Dwyer?
524,I'm carrying her.
525,Good. Nick can ride with me if he has to this animal's strong.
526,"Mr. O'Dwyer, I need to say this to you and I don't want you to get sore."
527,We're making a five day journey in three days.
528,Ridin' long and sleepin' the bare minimum.
529,We need to take care of these animals and ourselves.
530,I ain't thinkin' about myself right now.
531,I know you're not which is why I'm puttin' this to you direct.
532,"If our horses die before we get there or we go into hostile territory weak and foggy with exhaustion, we won't rescue anybody."
533,The only advantage we have over these cave dwellers is bein' smarter.
534,"So, let's not lose that."
535,It ain't gonna be easy makin' camp while these savages I know it won't. But we need to keep ourselves collected.
536,"Well, it ain't gonna be easy."
537,I got the dynamite.
538,How many?
539,Six.
540,"Now, that is not a handsome horse."
541,"Come on, come on!"
