,dialog
414,"Look, a green flag on a turret."
415,"Look, right there."
416,Do you think this is a game?
417,This is my work.
418,Dover Castle doesn't fly flags.
419,"I saw it, a green flag on a turret. I'm not flying..."
420,You're not taking this seriously.
421,Where are you going...
422,We're going home.
423,It's not my home.
424,"Well, stay here then."
425,See if I care.
426,Frank.
427,Frank.
428,You really saw it.
429,"I'm sorry, Frank."
430,What are you doing?
431,It's broken.
432,"Well, what do you think we should do about that then?"
433,What if it breaks?
434,"All right, listen to me."
435,Life is not kind.
436,Anguish is inevitable.
437,Your heart will break.
438,Your friends will die.
439,You may even think about killing yourself.
440,"Planes crash, Frank."
441,What matters is how you deal with it.
442,What if it crashes?
443,What if it crashes?
444,I'll build another one.
445,"Well, then."
446,What are you waiting for?
447,Frank.
448,Worth it?
449,Yeah.
450,Why don't you have a husband?
451,Why don't you have a wife?
452,You think I need a husband?
453,Did you ever have one?
454,There was someone once.
455,Who?
456,It's in the past now.
457,Did you get married?
458,No.
459,Why not?
460,"What is this, 20 Questions?"
461,Can we have chips for dinner?
462,You always want chips.
463,"Thank God I've only got you for a few more days, or I'd probably starve to death."
464,You're missing the view.
465,You'll miss the turning.
466,Who cares?
467,I like this road.
468,"I care, V."
469,I'd quite like to get there in one piece if you'd only concentrate on...
470,"âª Where's that blue room they sing about âª âª Where's that sunshine they sing about âª âª I know morning will come, but pardon my laughter âª âª In each scenario you can depend âª âª On the end where the lovers agree âª âª Where's that Lothario you left the turning."
471,Look at the lake! Where are you taking me?
472,It's an older tree.
473,I always thought it was sacred.
474,I like your feet.
475,My feet? Why are you looking at my feet?
476,They are a very nice shape.
477,Why don't you paint your toes?
478,Why would I?
479,"'Cause, they're old and crusty and you might want to look nice. Like a normal person."
480,That's it.
481,"Don't go in, stay."
482,Do you miss him?
483,You are allowed to.
484,Do you miss your father?
485,I think you're remarkable to get by with no one.
486,Not no one now.
487,I saw a fish.
488,"It was right here, and then it moved really fast."
489,"Hello, are you a friend from school?"
490,This is Edie.
491,Hello Edie.
492,There's a letter for you.
493,Is there? Do you want to come in?
494,You're joking.
495,See ya.
496,Where is it?
497,On the table Any news?
498,Dad's got a new plane. It's called A Lucky Ventura.
499,It's got twin engines and it's blue.
500,And your mother? She's got a job talking to ministers Ministers? Doing what?
501,Doesn't say it's because of the war.
502,You should write back.
503,Put this in too.
504,What is it?
505,It says as I'm sending you back your pain in my side.
506,It's all right.
