,dialog
304,Mr. Harrison won't warm up to you. Don't expect it.
305,"Do your work, keep your head down."
306,Thank you.
307,Go on. Get settled.
308,Paul.
309,Why are we still losing shingles off the heat shield?
310,"We're working with a prototype of the capsule, Al."
311,Its lid is one third the size of what it's going...
312,I get that.
313,"So, what do we do with our million dollar fan, Karl?"
314,Turn it down?
315,"No, Al. I don't think..."
316,It was a joke.
317,"Paul, if the heat shield comes off..."
318,what do you think happens to our astronaut?
319,I know.
320,"So we're gonna come up with a solve, right?"
321,"Yes, sir."
322,We're working on it.
323,"Ruth, what's the status on that computer?"
324,"She's right behind you, Mr. Harrison."
325,Does she handle Analytic Geometry?
326,Absolutely.
327,And she speaks.
328,"Yes, sir. I do."
329,Which one?
330,Both.
331,Geometry and speaking.
332,"Ruth, get me the..."
333,You think you...
334,You think you can find me the Frenet frame for this data?
335,Using the GramSchmidt...
336,Orthogonalization algorithm.
337,"Yes, sir."
338,I prefer it over Euclidean coordinates.
339,"Okay, good."
340,"Good, then I'm gonna need it by the end of the day."
341,Yes.
342,I'm also gonna ask you to check Mr. Stafford's math as well as others' on this floor from time to time.
343,"I can handle that, Al."
344,"I'm sure you can, Paul."
345,I'm sure they all can.
346,"But if that were the case shingles wouldn't be flying off the heat shield, now would they?"
347,"Excuse me, could I have everyone's attention for a moment?"
348,Thank you.
349,Just to be clear...
350,"in 14 days, the Mercury Seven will be here for training."
351,And I have no doubt in my mind that they're going to be asking us questions about our work.
352,"I think that's pretty reasonable given we're putting a human on top of a missile, shooting him into space, and it's never been done before."
353,"Because it's never been done, everything we do between now and then is gonna matter."
354,It's gonna matter to their wives...
355,to their children.
356,I believe it's gonna matter to the whole damn country.
357,So this Space Task Group will be as advertised.
358,America's greatest engineering and scientific minds are not gonna have a problem with having their work checked.
359,"Are they, Paul?"
360,"No, sir."
361,"Good. So let's have an amen, damn it."
362,Amen.
363,Amen!
364,All right.
365,My numbers are spot on.
366,"I will double check them, sir."
367,No problem.
368,Uh...
369,I'm not gonna be able to...
370,Work on what you can read.
371,The rest is classified.
372,You don't have clearance.
373,These are the numbers Mr. Harrison gave me.
374,"Yes, I'm absolutely..."
375,Excuse me.
376,May I ask where the ladies' room is?
377,Sorry. I have no idea where your bathroom is.
378,"Yes, sir."
379,"Uh, yes, sir."
380,Summertime in Virginia was an oven All the kids eating ice cream with their cousins I was studyin' while you was playing the dozens Don't act like you was there when you wasn't Runnin' from the man Runnin' from the badge Don't act like you was there when you wasn't Runnin' toward our plans And the judges hands Don't act like you was there when you wasn't I know they say you crawl before you walk But in my mind I already jog If I stand still I cannot get far They want the moon I'm on Mars Sometime my mind dives deep when I'm runnin' Together we'll fly But no more runnin' Ruth!
381,"Yes, Mr. Harrison?"
382,"Ruth, where's that girl with the numbers?"
383,On a... break.
384,We take breaks now?
385,"Sometime my mind dives deep When I'm runnin' I don't want no free ride I'm just sick and tired of runnin' Together we fly But no more runnin' My God, where have you been?"
386,Are you finished yet?
387,Uh...
388,Almost. He said by the end of the day.
389,The end of the day around here was yesterday.
390,I need those done first.
391,He wants those done first. Okay.
392,Get going I'm sorry about that.
393,Somebody's working on it right now.
394,Mr. Harrison.
395,"Yeah. Uh, Just set it..."
396,You know.
397,And Stafford's heat shield PHARRELL?
398,"It's hard to be sure, sir."
399,Hard to be sure.
400,You know what we're doing here?
401,"Trying to put a man into space, sir."
402,That's right.
403,That's right. So you can throw that in the trash.
404,Excuse me?
405,I said you can throw it away.
406,Here.
407,It's not an insult to your work.
408,It's just obsolete.
409,That's how fast things are moving around here.
410,"If I said I was sorry, I'd be saying it all day."
411,"What I'm asking you to do, what I'm asking everyone in that room..."
412,all my geniuses...
413,is to look beyond the numbers.
414,To look around them.
415,Through them.
416,For answers to questions we don't even know to ask.
417,Math that doesn't yet exist.
418,"Because without it, we're not going anywhere."
419,We're staying on the ground.
420,We're not flying into space.
421,We're not circling the Earth.
422,And we're certainly not touching the Moon.
423,And in my mind...
424,"In my mind, I'm already there."
425,Are you?
426,"Yes, sir."
427,Good.
428,Because I don't need another smart girl with an adding machine.
429,"Can I go, sir?"
430,"Yeah, go."
431,"Yes, you can go."
432,We've been waiting for hours.
433,"Next time, you take the bus."
434,She's in a mood.
435,People talkin' tryin' to break us up Why won't they let us be?
436,Brick and stones may break my bones But talk don't bother me I've been abused In my heart I haven't been late one day in 10 years.
437,Haven't been out sick.
438,Haven't complained.
439,My work's on time.
440,It's done right.
441,It's done well.
442,"It's not fair, that's a fact."
443,What's not fair is having the responsibility of a supervisor...
444, but not the title or the pay.
445, Mmm.
446,Watching you two move on.
447,"Now, don't get me wrong."
448,Any upward movement is movement for us all.
449,Just isn't movement for me.
450,"Truth be told, Dorothy..."
451,I don't even know if I can keep up in that room.
452,I'll be back with the computers in a week.
453,Or out of a job entirely.
454,"Oh, please."
455,"You're better with the numbers than anyone in there, Katherine, and you know it."
456,Just make that pencil move as fast as your mind does...
457,you'll be fine.
458,"And you, have some respect."
459,Get your damn feet off my dashboard.
460,This isn't your living room.
461,"I sound like a supervisor, don't I?"
462,A mean old salty one.
463,"Riddled with authority, no question."
464,You don't mess with Mrs. Vaughan.
465,Turn that music up.
466,"Good night, Katherine."
467,"Bye, Kat."
468,"Good night, ladies."
469, See you in the morning.
470, Bye.
471,"Hey, baby."
472,"Hello, Mama."
473,I was fixing to call the National Guard.
474,"Sorry, Mama."
475,New assignment.
476,Space Task Group.
477,"Oh, my word."
478,That sounds important.
479,It's a promotion?
480,It might be a slight promotion.
481,"But you want the job, right?"
482,I think so.
483,"It's a challenge, but..."
484,"It's nothing you can't handle, Katherine."
485,"Thank you, Mama."
486,Are they asleep yet?
487,They're pretending to be.
488, What are you doing?
489, I don't...
490,They're not pretending well enough.
491,Constance!
492,"Thank you, Mama."
493,Love you.
494,This is my bed.
495,No.
496,Get off!
497,Go back to yours!
498,I'm oldest! No.
499, What are you doing?
500, Get off!
501,What are you doing?
502,It's not fair how Joylette gets to sleep by herself because she's the oldest.
503,"Yes, it is fair."
504,"No, it's not."
505," Yes, it is."
506, Nuhuh.
507,"Constance, Kathy, sit."
508,"Now, I understand..."
509,you want to be grown and have your own space.
510,"So, whoever sleeps in that bed, in Joylette's place..."
511,will also do the dishes...
512,take out the trash...
513,and do all of Joylette's chores.
514,That's okay. Never mind.
515,"Yeah, she's not so terrible to share with."
516,Okay.
517,"Then don't let me come home and find you like this again, you hear me?"
518,You're supposed to been asleep a long time ago.
519,We just wanted to say goodnight.
520,You've been gone for 300 hours.
521,I know. I work a fulltime job now.
522,You all know that.
523,I have to be Mommy and Daddy.
524,I miss your father just as much as anyone.
525,He's with the angels.
526,"Yes, he's with all the angels."
527,And he's watching over us.
528,"Every minute, okay?"
529,That's why we have to be strong.
530,All right?
531,"Yes, Mama."
532,"Yes, Mama."
533,"Y'all get some rest, okay?"
534,Mama?
535,"Yes, baby?"
536,Are the Russians fixin' to attack us?
537,Where'd you get that from?
538,We had to hide under our desks todayâ.
539,All scrunched up.
540,"Okay, baby, that's called a drill."
541,"It means, uh..."
542,you practice safety just in case something happens.
