,Epoch,Step,Loss,learning_rate,num_epochs,batch_size,num_classes,test_size,train_size,seed,train_class_proportion_hate speech,train_class_proportion_offensive language,train_class_proportion_neither,test_class_proportion_hate speech,test_class_proportion_offensive language,test_class_proportion_neither
241,4,590,0.0012188953114673495,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
242,4,600,0.011410120874643326,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
243,4,610,0.0033989516086876392,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
244,5,10,0.03938648849725723,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
245,5,20,0.0023902200628072023,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
246,5,30,0.010942354798316956,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
247,5,40,0.08576242625713348,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
248,5,50,0.036178652197122574,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
249,5,60,0.0075052944011986256,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
250,5,70,0.021754620596766472,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
251,5,80,0.21316857635974884,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
252,5,90,0.14881758391857147,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
253,5,100,0.02433779463171959,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
254,5,110,0.003513180650770664,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
255,5,120,0.07076533138751984,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
256,5,130,0.020530488342046738,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
257,5,140,0.004240909591317177,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
258,5,150,0.03464452549815178,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
259,5,160,0.02752600982785225,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
260,5,170,0.031356941908597946,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
261,5,180,0.005871536675840616,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
262,5,190,0.003231577342376113,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
263,5,200,0.17418727278709412,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
264,5,210,0.08608854562044144,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
265,5,220,0.0027319893706589937,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
266,5,230,0.06267722696065903,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
267,5,240,0.07179505378007889,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
268,5,250,0.004556263331323862,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
269,5,260,0.006315784994512796,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
270,5,270,0.00609807251021266,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
271,5,280,0.061756428331136703,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
272,5,290,0.04742550104856491,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
273,5,300,0.0069525716826319695,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
274,5,310,0.011376986280083656,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
275,5,320,0.01996815949678421,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
276,5,330,0.0028872943948954344,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
277,5,340,0.026924170553684235,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
278,5,350,0.000364722654921934,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
279,5,360,0.01746823452413082,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
280,5,370,0.002008678624406457,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
281,5,380,0.005419366527348757,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
282,5,390,0.15485091507434845,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
283,5,400,0.0582394152879715,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
284,5,410,0.01249718014150858,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
285,5,420,0.1634799987077713,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
286,5,430,0.029452268034219742,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
287,5,440,0.004853715654462576,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
288,5,450,0.03975939750671387,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
289,5,460,0.0009137012530118227,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
290,5,470,0.0018532974645495415,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
291,5,480,0.003632157575339079,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
292,5,490,0.007373276632279158,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
293,5,500,0.07832277566194534,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
294,5,510,0.008173597976565361,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
295,5,520,0.00030315067851915956,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
296,5,530,0.004878074862062931,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
297,5,540,0.045250054448843,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
298,5,550,0.01736135222017765,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
299,5,560,0.04322022572159767,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
300,5,570,0.07705071568489075,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
301,5,580,0.060360137373209,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
302,5,590,0.00018963380716741085,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
303,5,600,0.002204983029514551,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
304,5,610,0.0008339279447682202,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
305,6,10,0.004600584041327238,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
306,6,20,0.001302084419876337,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
307,6,30,0.006720209959894419,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
308,6,40,0.07706276327371597,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
309,6,50,0.00732018705457449,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
310,6,60,0.003208522917702794,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
311,6,70,0.031145889312028885,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
312,6,80,0.08935438841581345,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
313,6,90,0.01639772392809391,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
314,6,100,0.022244732826948166,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
315,6,110,0.005846796091645956,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
316,6,120,0.048517439514398575,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
317,6,130,0.006996116600930691,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
318,6,140,0.0022329038474708796,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
319,6,150,0.009214255958795547,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
320,6,160,0.028702551499009132,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
321,6,170,0.053939007222652435,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
322,6,180,0.010559876449406147,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
323,6,190,0.0018066380871459842,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
324,6,200,0.15785573422908783,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
325,6,210,0.07332264631986618,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
326,6,220,0.0013545728288590908,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
327,6,230,0.05466238036751747,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
328,6,240,0.03580961376428604,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
329,6,250,0.0021503751631826162,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
330,6,260,0.003864779369905591,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
331,6,270,0.0034387523774057627,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
332,6,280,0.04769292101264,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
333,6,290,0.04117642343044281,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
334,6,300,0.007363742683082819,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
335,6,310,0.012554501183331013,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
336,6,320,0.005160631611943245,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
337,6,330,0.00046629580901935697,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
338,6,340,0.024105427786707878,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
339,6,350,0.00018568470841273665,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
340,6,360,0.002381301950663328,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
341,6,370,0.005996357183903456,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
342,6,380,0.003845085157081485,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
343,6,390,0.0022667699959129095,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
344,6,400,0.0016579548828303814,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
345,6,410,0.007232996169477701,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
346,6,420,0.09515851736068726,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
347,6,430,0.004715713672339916,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
348,6,440,0.005399984307587147,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
349,6,450,0.019778046756982803,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
350,6,460,0.002262091264128685,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
351,6,470,0.0005203776527196169,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
352,6,480,0.0005201007006689906,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
353,6,490,0.0019178639631718397,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
354,6,500,0.03462427109479904,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
355,6,510,0.001030095387250185,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
356,6,520,0.00025258303503505886,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
357,6,530,0.004579256288707256,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
358,6,540,0.018982945010066032,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
359,6,550,0.002765587531030178,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
360,6,560,0.011798502877354622,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
361,6,570,0.025210846215486526,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
362,6,580,0.004705260507762432,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
363,6,590,0.0001124974005506374,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
364,6,600,0.00034650429734028876,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
365,6,610,0.0002613745746202767,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
366,7,10,0.011938264593482018,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
367,7,20,0.0005066326120868325,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
368,7,30,0.0024403065908700228,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
369,7,40,0.08132731169462204,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
370,7,50,0.008108489215373993,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
371,7,60,0.0012716093333438039,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
372,7,70,0.007908190600574017,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
373,7,80,0.027071170508861542,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
374,7,90,0.0018678109627217054,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
375,7,100,0.013216570019721985,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
376,7,110,0.002456352114677429,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
377,7,120,0.014651084318757057,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
378,7,130,0.003079483285546303,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
379,7,140,0.0013091977452859282,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
380,7,150,0.004845743533223867,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
381,7,160,0.01051721628755331,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
382,7,170,0.04330310598015785,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
383,7,180,0.004459118004888296,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
384,7,190,0.0010887173702940345,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
385,7,200,0.08083262294530869,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
386,7,210,0.05664713308215141,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
387,7,220,0.00028436697903089225,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
388,7,230,0.03531200811266899,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
389,7,240,0.0026318072341382504,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
390,7,250,0.0010890072444453835,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
391,7,260,0.0019445746438577771,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
392,7,270,0.0021700074430555105,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
393,7,280,0.03669479489326477,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
394,7,290,0.024796783924102783,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
395,7,300,0.0016872459091246128,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
396,7,310,0.0017060770187526941,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
397,7,320,0.0019865164067596197,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
398,7,330,0.0004486533289309591,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
399,7,340,0.010647697374224663,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
400,7,350,7.767974602757022e-05,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
401,7,360,0.0008303329814225435,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
402,7,370,0.0016920962370932102,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
403,7,380,0.0019164668628945947,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
404,7,390,0.0010227016173303127,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
405,7,400,0.0003388203040231019,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
406,7,410,0.0056287432089447975,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
407,7,420,0.009234418161213398,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
408,7,430,0.0022208045702427626,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
409,7,440,0.003054266795516014,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
410,7,450,0.014583849348127842,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
411,7,460,0.00022806022025179118,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
412,7,470,0.00042028346797451377,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
413,7,480,0.0005818339996039867,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
414,7,490,0.001378727494738996,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
415,7,500,0.016029803082346916,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
416,7,510,0.0004231612547300756,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
417,7,520,7.328583160415292e-05,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
418,7,530,0.0045051877386868,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
419,7,540,0.013395789079368114,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
420,7,550,0.0010579252848401666,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
421,7,560,0.009085209108889103,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
422,7,570,0.012462204322218895,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
423,7,580,0.0103458845987916,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
424,7,590,8.403141691815108e-05,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
425,7,600,0.00037702464032918215,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
426,7,610,0.00013224263966549188,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
427,8,10,0.00048171603702940047,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
428,8,20,0.00017324079817626625,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
429,8,30,0.0009995198342949152,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
430,8,40,0.06885392218828201,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
431,8,50,0.011420467868447304,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
432,8,60,0.0008139999117702246,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
433,8,70,0.011830035597085953,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
434,8,80,0.005095363594591618,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
435,8,90,0.0004446562670636922,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
436,8,100,0.004640176426619291,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
437,8,110,0.000569591240491718,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
438,8,120,0.009225149638950825,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
439,8,130,0.0014146839966997504,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
440,8,140,0.0009461971931159496,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
441,8,150,0.00043194254976697266,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
442,8,160,0.005798937287181616,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
443,8,170,0.038511376827955246,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
444,8,180,0.001704856869764626,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
445,8,190,0.0003264108672738075,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
446,8,200,0.013085969723761082,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
447,8,210,0.047001566737890244,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
448,8,220,0.0002148151397705078,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
449,8,230,0.01458370964974165,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
450,8,240,0.0014308667741715908,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
451,8,250,0.00030191525002010167,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
452,8,260,0.0008848744328133762,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
453,8,270,0.001337148598395288,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
454,8,280,0.05021410807967186,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
455,8,290,0.0036365962587296963,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
456,8,300,0.0006922016618773341,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
457,8,310,0.0010380512103438377,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
458,8,320,0.0007811684627085924,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
459,8,330,0.00047106060083024204,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
460,8,340,0.004806189797818661,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
461,8,350,2.2577338313567452e-05,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
462,8,360,0.00042783727985806763,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
463,8,370,0.00017676463176030666,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
464,8,380,0.0007896846509538591,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
465,8,390,0.0005688833189196885,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
466,8,400,0.0002764896780718118,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
467,8,410,0.0034130967687815428,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
468,8,420,0.003917185124009848,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
469,8,430,0.0013238356914371252,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
470,8,440,0.0013674700167030096,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
471,8,450,0.013010404072701931,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
472,8,460,0.00012645033712033182,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
473,8,470,0.00021673852461390197,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
474,8,480,0.0004201137344352901,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
475,8,490,0.000285880989395082,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
476,8,500,0.004229381214827299,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
477,8,510,0.0005361390067264438,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
478,8,520,6.147323438199237e-05,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
479,8,530,0.00333314947783947,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
480,8,540,0.008559400215744972,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
481,8,550,0.0009429440833628178,0.001,8,32,3,4957,19825,11,0.06,0.77,0.17,0.06,0.78,0.16
