,dialog
288,"After that, Buckley will push for a fast trial."
289,Who's Buckley?
290,Rufus Buckley.
291,District attorney.
292,"He's mean, he's ambitious, and he's gonna eat this up because of the publicity."
293,"But you've done beat him, ain't you?"
294,Yeah.
295,Not in a murder case.
296,Think I can win?
297,"All depends on the jury, Carl Lee."
298,"Pick the right jury, and you walk."
299,DA picks the jury...
300,...and you get the gas.
301,"Well, how much?"
302,How much a case like this cost?
303,Probably 50 grand.
304,SIGHS I can pay maybe 10.
305,"CARL LEE SIGHS Well, not a lot of white lawyers would've took my brother Lester's case."
306,You did and got him off.
307,I figure there's a lot of people out there tired of all the raping and killing.
308,They'd be sympathetic to a man who took the law into his own hands...
309,...even if he is black.
310,"You said you'd help me out if I was in a jam, Jake."
311,"Well, I'm in one now."
312,What you say?
313,"MAN: What can you tell us, sheriff?"
314,WOMAN: Can you tell us what happened?
315,Are you with the police department?
316,"No, I am a lawyer."
317,Are you Carl Lee Hailey's attorney?
318,"Sir, are you Mr. Hailey's attorney?"
319,"Yes, I am."
320,"What's your name, sir?"
321,Brigance. Jake Brigance.
322,That's with one G.
323,MAN: Hailey's hired an attorney.
324,Jake Brigance.
325,RUFUS CHUCKLING And today ain't even my birthday.
326,Brigance couldn't tie his own tie without that old drunk Wilbanks.
327,Telling the press he never lost a murder case.
328,"Well, he's never tried one against me, has he?"
329,What time's the preliminary?
330,Tomorrow at 3.
331,Judge Omar Noose presiding.
332,"Oh, I was wrong. It is my birthday."
333,"All right. First things first, Brigance will file for a change of venue."
334,Guy would be a fool if he didn't.
335,Why's that?
336,Why?
337,"Should we tell our young, uninformed law clerk..."
338,...the reality of jurisprudence in this county?
339,"Evelyn, get me the state file on race statistics."
340,"You see, Taylor, it's quite simple."
341,"This county's 26, 30percent black, give or take."
342,"Almost every other county is 40, 45, in some cases 70percent black."
343,Blacks are more sympathetic to other blacks.
344,"If he gets it moved, he has a greater chance of color in the jury."
345,We know what that means.
346,"But if the trial stays here, it's an allwhite jury for sure."
347,"Now, Taylor, this is for you..."
348,...to integrate your brain with before 3:00 tomorrow.
349,TAYLOR: Yes.
350,He means without blacks on the jury...
