,dialog
728,...When somethin' happened that I ain't got straight in my oWn mind yet.
729,On this day We sighted a small herd.
730,"We needed meat, so We circled around..."
731,...and came up on them on foot.
732,That don't make no sense!
733,Hunger! Empty bellies! That's the sense!
734,At least they won't feed any Comanches this winter!
735,Listen!
736,"It Was the NaWyecky Comanches, all right."
737,The ones We'd been looking for all this time.
738,It's Look.
739,What did them soldiers have to go and kill her for?
740,She never done nobody any harm.
741,"We've got to catch up with them, maybe they've got Debbie with them!"
742,Maybe they've got that chief they call Scar.
743,"So, We figured Debbie'd been in the village."
744,What Look Was doin' there...
745,Whether she'd come to Warn 'em...
746,...or maybe to find Debbie for me...
747,...there's no Way of knoWing.
748,"Come on, move along! Come on!"
749,Yes?
750,We're looking for a girl.
751,A white girl. A captive.
752,Should be about 14 now.
753,Fourteen? We have two about that age.
754,All the white women are in the chapel.
755,What's this girl to you?
756,She's my She's my niece.
757,One moment.
758,White women?
759,"Yes, sir."
760,Will you stand up?
761,"Stand up, please."
762,It's hard to believe they're white.
763,They ain't white!
764,Not any more. They are Comanches!
765,Where are your casualties?
766,Maybe you can help us identify them.
767,All white. All captives.
768,There's the white girl there.
769,No.
770,"""So we're setting out for New Mexico territory in the morning."
771,"""I am sorry I won't be back for Christmas again this year."
772,"""I set pencil aside and hope you are enjoying good health."
773,"""And your folks the same."
774,"""I remain, respectfully..."
775,"""...yours truly, Martin Pawley."" They'll never find that girl."
776,Never!
777,"""Yours truly."" He had to sign his whole name, ""Martin Pawley."" He couldn't write just ""Marty""!"
778,I don't care if he never comes back!
779,"Charlie, you stay for supper."
780,"I won't take ""no"" for an answer."
781,"The thought of saying ""no"" never entered my head, Mrs. Jorgensen."
782,Ain't no place I'd rather be than right here...
783,...right now.
784,"""Gone again, skip to my Lou ""Gone again, skip to my Lou ""Gone again, skip to my Lou ""Skip to my Lou, my darling"" Recognize it?"
785,That?
786,Couldn't be two like that in the whole world!
787,Mose Harper!
788,"Mose, you look shabbier than ever!"
789,How about a drink?
790,Ain't been too good.
791,"No, sir. Not too good."
792,Getting old.
793,You were born old.
794,"Been helpin' you, Ethan."
795,Been lookin' all the time.
796,The reward still stands.
797,"Don't want no money, Ethan."
798,"No money, Marty."
799,Just a roof over old Mose's head.
800,And a rocking chair by the fire.
801,"My own rocking chair by the fire, Marty."
802,You help us find the girl and you've got your rocking chair.
803,"Swear it, Ethan? Given word?"
804,"I told you, didn't I?"
805,"Ethan, I found a man who's seen her."
806,He knows where little Debbie is!
807,Where is he? Who is this man?
808,Promise?
809,Who is this man?
810,"I am this man, SeÅor."
811,At your service. For a price.
812,Always for a price.
813,"Sir, I'd like to Wait till you grow up."
814,Let's talk a little business.
815,Why not?
816,Let's go.
817,But I'm hungry!
818,While you're fillin' your belly...
819,...I'm goin' out to meet a Comanche named Cicatriz.
820,Never heard of him.
821,"""Cicatriz"" is Mexican for ""scar."" Medicine country, huh?"
822,"Bad medicine, I think."
823,"This is the great Cicatriz, War Chief."
824,"Scar, huh?"
825,Plain to see how you got your name.
826,"You, Big Shoulders."
827,"The young one, He Who Follows."
828,You speak pretty good American for a Comanche.
829,Did someone teach you?
830,That's right. We've come to trade.
831,Only not out here.
832,I don't stand talkin' in the wind.
833,You speak good Comanche.
834,Did someone teach you?
835,"You, stay out here."
836,Not likely.
837,His sons are dead. So his wives sit on the honor side of his lodge.
838,Are all those his wives?
839,Two sons killed by white men.
840,"For each son, I take many...."
841,Scalps.
