,dialog
510,They can sense the smell of memories just like predators sense blood.
511,It's important to keep your brightest memory.
512,We remain alive as long as we're remembered.
513,"Once we're forgotten, we disappear."
514, What?
515, Look at me.
516, You're being forgotten.
517, We should get back to the furnace.
518, You can't go there.
519,You can die.
520,The forest is dangerous at night the Navs can catch you.
521,Hide!
522,Don't leave the shelter.
523,The cloak will hide your smell.
524,"Shh, quiet!"
525," Hush, Varya."
526," Hey, where are you going?"
527, Hey! Help!
528," Shh, quiet. Don't scream."
529," Hey, bro."
530,She is going to wake up now.
531, We must return home.
532,Take the blanket.
533, What for?
534, So they don't sense our smell.
535,Egor! Help me get out of here.
536,Help me come back.
537, What is it? There's nobody there.
538, Mom?
539, Shh!
540,Don't be scared.
541,"The more you resist, the stronger they tighten up."
542,We can escape while the witch isn't hungry.
543,There's nobody there. Let's go!
544, Mom's calling.
545,Mom!
546,Mom!
547, Egor!
548, Mom!
549, Wait! Stop!
550, Egor?
551, Varya.
552," This isn't your first time here, is it?"
553, I've escaped from here many times.
554,"While the witch is eating, the others can break away."
555, Are you okay?
556, Better not ask!
557, Go into the furnace.
558," There's no passage there, I've tried it many times."
559,We should go back to my house.
560, Wait!
561,"Please, come with us. Your dad is waiting for you."
562,We can make it.
563," Guys, we have to go."
564, I told you â there's no way back.
565, No.
566,There must be a way out.
567, That's impossible. Unless...
568,you've already died once.
569,You're the one the witch is looking for.
570, The candle went out. He forgot me.
571, Let's go! Hurry!
572," Please, keep your brightest memory."
573, This thing will come back.
574,What are we going to do?
575," We'll come up with something, okay?"
576, Dad! Julia!
577, Who are you?
578,What are you doing here?
579,"Get out of my house, ragamuffin!"
580,Out!
581, Mom!
582, Was that you who broke my window?
583, I saw your daughter.
584, What daughter?
585,If I see you again...
586,Get out!
587," Who are you, little boy?"
588,How did you get in here?
589,Why are you crying?
590,I think I know you.
591,And one more thing...But it's a secret.
592,Every night I see this dream about a little crying girl.
593,Then I wake up.
594,Am I crazy?
595, You can hear her?
596,"Julia, this is very serious."
597,"If you remember her, she's still alive."
598,Her name is Varya.
599,Do you remember?
600, My little Varya.
601," Julia, I have to go."
602,"Please, think of Varya."
603, Varya...
604, Real men must protect those who are dear to them.
605,"Dad! Please, stop."
606,It's me.
607, Let him go!
608,"Run, Egor, I can handle him."
609,"Alexey, remember, that's your son!"
610, I don't understand what's going on.
611, Everyone's forgotten us.
612," So what? You're forgotten, but I haven't been noticed my whole life."
613,I don't see any difference.
614,Why are you being so limp?
615,I'm sure your sister's still alive.
616,"We'll come back for her and destroy the furnace, so the kids won't disappear anymore."
617, We need to figure out how to kill Baba Yaga.
618, What about a good old way?
619, We'll burn the witch!
620, I'll teach you to break into my property.
621, Remember your daughter.
622,We need your help.
623,You have to remember.
624, Have you seen her?
625,Have you seen my daughter?
626, Yes. There's a passage in the furnace.
627, But she's gone.
628,She didn't make it.
629, I would feel it if she died.
630," It's true, she's gone. I saw it."
631, She's alive!
632,Where's the passage?
633," Stay here. If I don't come back, burn everything down."
634, We'll all go. Together.
635,Honey.
636,Come to me.
637,Honey.
638," Egor, what took you so long?"
639, It can't be true.
640,You're not here.
641," Baby, you're so special."
642,You can cross the borders of the worlds.
643,Now I know it. We can leave this place together.
644, No.
645, Your friends forgot you.
646,Your father forgot you.
647,But I love you.
648,Get rid of the girl.
649,"Give her life to me, so we can be together again."
650, I don't want to.
651,You're not my mother.
652,My mother is dead!
653, What's happening?
654," Tanya, remember me!"
655,"Our daughter, Tanya! We can save her."
656, She promised to bring her back...
657,if I bring her the boy.
658,Help me get out.
659,Or you will die.
660, He has parents who love him too.
661,Like you used to love our daughter.
662, He has parents too.
663,Real men must protect those who are dear to them.
664,No one will remember you.
665,No. We remember each other.
666,Over here! Come get us!
667,You're the one they'll forget!
668,Hey you!
669," Alexey, look."
670," Wait, give it to me."
671," That's enough, put it back."
672," Oh, come on."
673," Right, enough."
674," Guys, stop it. Let's take a photo."
675, Aren't you afraid that your friend will come out?
676, I have you by my side.
677, Would you like to join us?
678," One, two, three."
679," God, that's an ugly face."
680,Come.
681,I need your help.
682, What's wrong?
683,She can't be killed.
684,She'll come back.
685,Shhh!
