,dialog
294,Freeze! You are under arrest for being  too hot to handle.
295, Too hot to handle.
296," Oh, my gosh!"
297, You got it.
298,"Man, that is the greatest line of all time."
299, Yeah.
300, I loved your show when I was a kid.
301,Ah.
302,"Are you a TV star, too?"
303,"Uh, no. I have a real job."
304,"Ah, yeah, me, too."
305,I sell weed.
306,Don't tell Officer Shenanigans.
307, Uhoh! Someone's gonna get arrested.
308," Ah, don't do it."
309,Jesus Christ.
310,"Hey, I'll stalk you later."
311,I want a selfie.
312, All right.
313, Cool.
314,What a...
315,What a sweetheart she was.
316,"Damn it, Phil, Jesus!"
317,Don't upset the fans.
318," Oh, those are your fans now, huh? Yeah."
319," Yeah, yeah."
320,"Sure, the ones that like that bleached skin and that human nose you got?"
321,"You know what, Phil, the Happytime Gang was groundbreaking. Okay?"
322,It was the first network show starring puppets that was accepted by everyone.
323,"People loved us, Phil."
324,"Jeez, you don't have to deny the puppet part of yourself."
325,"Phil, don't you remember when we were kids, huh?"
326,I used to love watching you dance.
327,Who bent your boner?
328,Take your head out of your ass and look around.
329,"It's their world, and we just live in it."
330, I know this is hard for you.
331, What is?
332,That I'm the one who's going down in the history books.
333,Both Philips bros don't need to change the world.
334,You gave it a shot with your whole tryingtobeacop thing.
335,"Hey. I was a cop, and a damn good one."
336,"Yeah, Phil, you were the first puppet cop and the last."
337,Move on.
338,Larry...
339, What?
340, ...I love you.
341,What? Where are you going?
342,"But sometimes, you can be a real asshole."
343,"You know, it's funny you should say that."
344,I don't actually have my real asshole anymore either.
345,"Oh, Phil, it's on again."
346,"Ah, what a wonderful surprise."
347,"What are you harassing me for this time, Edwards?"
348,I just happen to like the milkshakes here.
349,"Oh, yeah? How many a day you up to now?"
350,"Or uh, you're just hitting the syrup, too?"
351,You got to stop moving through the world like the laws don't apply to you.
352,"Excuse me, excuse me."
353,You know what?
354,It'd serve you well to remember who the detective is around here.
355,"'Cause it ain't you, Philips."
356,Puppets aren't cops.
357,"Yeah, well, you saw to that, didn't you?"
358,"Oh, I think you got to take the credit for that one."
359,"I mean, let's be honest, puppets just don't seem to be able to handle themselves in extreme pressure situations."
360,"You know what, stay out of my way if you don't wanna get hurt."
361,"All right, but what are you gonna do to me, huh?"
362,"You know, one of these days, you're gonna slip up, and I'm gonna be there waiting for you, Phil."
363,And I'm gonna take you down with extreme prejudice.
364,"Well, nice choice of words, asshole."
365,You know what?
366,What are you doing? What the fuck are you doing to my car?
367,Goddamn son of a bitch.
368,"Oh, I'm sorry, it must've slipped."
369,You're a goddamn menace!
370,Some marksman.
371,"Oh, brother."
372,"""Puppet cops won't shoot other puppets."" What a bunch of bullshit."
373,"Yeah, come on in."
374,"Hey, boss."
375,"Hey, dear."
376,I'm taking off. Do you wanna get a drink?
377,"Uh, no, I, uh, beat you to it."
378,"I'm just gonna sit here alone, get nostalgic, and drink till I pass out."
379,"Don't waste your time, Mr. P."
380,Most folks will never understand puppets.
381,"No matter what they look like on the outside, they're fluffy and good on the inside."
382,Not like people.
383,"You got a big heart, kid."
384,"Good night, Phil Philips."
385,"Good night, Bubbles."
386,Here we go.
387,"Hey, you ready for this?"
388,It's The Happytime Gang Season 4 wrap party.
389, Wow.
390, I shot the video myself.
391,"Hey, Larry coming to you live with the party cam! Whoohoo!"
392,Your skin was so blue and puppety back then.
393,You're way hotter now.
