,dialog
438,Ramon.
439,Rodriguez.
440,"Look, I think it'd be a good idea if you stuck around for a few days."
441,Comprende?
442,Rodriguez.
443,It wasn't there before.
444,The red ink was wet.
445,And it did feel like blood.
446,It was thicker than ink.
447,How could you eat that?
448,Do you know how many body parts are in there? Seven!
449,I read it in a magazine.
450,Cool. He turns into a scarecrow?
451,Fresh twist.
452,That's not a twist.
453,"I told you, the story, it..."
454,"Uh, it just appeared."
455,Tommy didn't even show up to school.
456,It's like he just disappeared.
457,Everyone knew he was eager to go shoot some commies.
458,"Maybe he just, I don't know, left early?"
459,There was that room...
460,Just drop it.
461,"Nah, tell me."
462,"In the house, when I was hiding, the room was old."
463,"I mean new. Perfect, like when they lived there, and I saw this..."
464,this old lady and this dog and they were just staring at me  with this look...
465, Listen to yourselves.
466,Nothing happened to us in that house except for what Tommy did to us.
467,"If he's gone, good riddance."
468,"We should never have gone there, we should never have taken the book."
469,You let a ghost story get into your heads.
470,That's all it is.
471,I'm worried.
472,Tommy wasn't at school.
473,His name was in the book.
474,"I mean, there's no way it's actually connected, right?"
475,"Yeah, of course it's not."
476,"Stella, I can't get mixed up with the police."
477,I have to see it.
478,It's what Tommy was wearing last night.
479,"Okay, what if this is Tommy, and what happens in the book is exactly what's happened for real?"
480,Stop trying to scare me.
481,It's just a scarecrow.
482, Did you hear about Tommy?
483, He's missing.
484,Here's your book back.
485,You're home late.
486,Picked up another shift?
487,You have to?
488,Can't say no.
489,There's food in the fridge.
490,Did you always work this much?
491,Even when Mom was here?
492,Heard the Milner boy didn't come home.
493,"Eh, everybody's been talking about it."
494,"Please just come straight home next few days, okay?"
495,Yep.
496,Ow.
497,You got enough zit paint on there?
498,"It's a spider bite, you buttpimple."
499,A spider...
500,"Ah, damn it, my banana!"
501,I thought you were leaving?
502,Hope you're hungry.
503,"Oh, I'm starving. Thanks."
504,"You know, I can't stop thinking about Tommy's disappearance."
505,There has to be some...
506,Where did you get that?
507,It was just here on your bookshelf.
508,"No, I... I was just here."
509,It wasn't.
510,I took this back to the house.
511,What?
512,How is it getting...
513,How is it back here again?
514, What's happening?
515, What the hell!
516,How does that work?
517,But we've got to make it stop!
518,"""A mother was digging at the edge of the garden ""when she saw a big toe."
519,"'It looks nice and plump, ' ""she said, 'I'll put it in the stew...'"" What kind of story is that?"
520,What...
521,Auggie.
522,Auggie!
523,Pick up!
524,Auggie!
525,"No, there's nothing here."
526,"I told you, I mean, the least you could have done was go to the store before you and Jeff took off for the weekend."
527,"No, I'm not gonna call him ""Dad."" Okay, I'm eating the stew."
528,The stew in the fridge?
529,"Yeah, well someone made it."
530,"Okay, I'll see you when you get back. Love you."
531,"Auggie, pick up!"
532,"Hey, I'm eating."
533,Auggie!
534,Stella!
535,"Auggie, do not eat anything."
536,"Listen, you're in the next story!"
537,"Whatever you do, do not eat anything!"
538,Harhar. Very funny.
539,Did Chuck put you up to this?
540,"Auggie, this isn't a joke."
541,"Okay, the story is writing itself right now."
542,"I don't know how or why, but I'm reading it right here."
543,"""A sound scared him."
544,It was a voice.
545,"""And it called out, 'Who took my toe?'"" It's a corpse looking for her missing toe."
546,"Yeah, I know this story."
547,My dad used to tell me this story.
548,"It scared me so much as a kid, but..."
549,Am I not supposed to wait for someone to say that 'cause I don't hear anything.
550,"Listen, we're reading it right here."
551,"""And then the voice grew louder: ""'Who took my toe?'"" I'm all alone."
552,There's no voice.
553,"Yeah, well, there has to be a voice."
554,You're the only one saying it.
555,Auggie!
556,Auggie!
557,"Oh, no, Auggie, pick up."
558,"Auggie, don't eat anything."
559,Auggie!
560,"Oh, God!"
561,Auggie. Auggie?
562,Auggie?
563,"Come on, Auggie, pick up!"
564,Did you hear that?
565,Hear what?
566,I don't hear anything.
567,There was a toe in the stew. A freaking toe.
568,What does the book say happens next?
569,"""August got very scared."
570,"""But he thought, 'It doesn't know where I am."
571,"""'It'll never find me...'"" How does the book know that?"
572,And then he heard the voice again...
573,Who...
574,took...
575,my...
576,Toe.
577,"Auggie, just get out of the house!"
578,He's only a couple of blocks away!
579,Who...
580,took...
581,my...
582,toe?
583,"Come on, come on."
584,Auggie?
585,Auggie!
586,Auggie!
587,Tommy! Tommy Milner!
588,"And as if this year hasn't been grim enough already, we have a disappearance on our hands, friends."
589,"Our own Tommy Milner, right here, in little Mill Valley."
590,I was the one that found the book.
591,I took it home.
592,This is not your fault.
593,"You know, I caused every single bad thing that happened in my life."
594,My mom leaving.
595,And now Auggie.
596,None of that is true.
597,Sorry we're late.
598,Ruth ran out of zit paint.
599,"I swear, if you weren't so stressful to deal with in the first place, I wouldn't have zits."
600,What's so urgent?
601,Where's Auggie?
602,Auggie's gone.
603,Another story was written.
604,Right in front of our eyes.
605,I don't get it.
606,What is this?
607,This is a stale joke.
608,Halloween's over.
609,Where the hell is Auggie?
610,We don't know.
611,"His parents are traveling, and he's just gone."
612,What do you mean you don't know?
613,"Okay, well, then let's find him!"
614,I don't think he's coming back.
615,First...
616,I knew something happened.
617, ...Tommy disappeared.
618, Saw that old lady...
619,And then now Auggie.
620,"They had their stories in the book, and it happens every night."
621,"Jesus, he ate a toe?"
622,You don't read the book.
623,The book reads you.
624,I'm afraid that we woke something up.
625,That the same thing is going to happen to all of us.
626,We were all in that house.
627,"No, this isn't real, okay?"
628,Stories can't hurt you.
629,"Sarah Bellows is a myth, and even if she's not, she's dead."
630,We need to go to the police.
631,"No, we can't."
632,They know what Tommy did to Ramon's car and they think that he had...
633,Auggie!
634,We need to find Auggie.
635,Not going to the police.
636,They'll never believe a word I say.
637,"Well, then we'll make them believe."
638,"By the time that they make sense of everything, we're all going to be dead."
639,"No, no, no."
640,"If... If we can't go to the police, what do we do?"
641,Just sit and wait for our story to be written?
642,There's gotta be some way to stop a witch.
643,"Well, I don't believe any of it."
644,I gotta go.
645,"My musical's tonight, and I'm not falling for another one of your dumb Halloween pranks."
646,"It's not a prank, Ruth."
647,"Ruth, please, don't go."
648,"I know you want to be a writer, Stella,  but this prank is sick."
649, No!
650,"Ruthie! Ruthie, stop."
651,Do you really think this is going to work?
652,It worked in Salem.
653,Why?
654,Why won't you burn?
655,I hate you! I hate you.
656,I hate you. God damn it!
657,This is... This is why I don't read books!
658,"We know we can't burn or destroy it, but how much do we actually know about Sarah Bellows?"
659,"Listen to this one: ""After Sarah hung herself, ""the Bellows family fired Sylvie Baptiste ""as she and her daughter, Lou Lou, ""were thought to be responsible ""for teaching her black magic."" If it's in the paper, it has to be true, right?"
660,Is there a picture of Sarah?
661,"No, just her name."
662,"But, uh, I did find an ad for brain salt, cures headaches and constipation."
663,Not sure why it didn't take off.
664,"Auggie, Auggie would have loved that."
665,"My eyes are literally gonna start bleeding, and we still have nothing on Sarah."
666,What year did she hang herself?
667,Uh...
668,"In just one year, all her family members left."
669,What do you expect?
670,"I mean, who wants to stick around with the name that's synonymous with murdering kids?"
671,"Not stick around, I mean gone."
672,"Like, off the face of the earth."
673,"Take the father, Deodat."
674,The cat owned a paper mill and yet he leaves it without ever selling it?
675,"No stories written about him, not even a letter, just disappears."
676,Deodat...
677,Deodat.
678,I've seen that name.
