,dialog
323,"Get up, you fucking pussy!"
324,You are a piece of fucking shit!
325,Do you understand me?!
326," Easy, easy!"
327," Get your fucking hands off me,  you fucking nigger!"
328, Hank! Hank!
329, This ain't you!
330," This is me, Phil! This is me!"
331,And I'm the man who could have your job!
332,Don't let me catch you touching anybody that outranks you again!
333, Do you understand me?
334," Yes, sir!"
335,"""Yes, sir""?"
336, I don't want to hear you.
337, I just keep the peace.
338,You piece of shit!
339,You got  bleeding.
340,Sonny.
341,Get up!
342,Get out of my goddamn house!
343,You get out!
344,Come on!
345,You lousy piece of shit!
346,Get up!
347,"What are you gonna do, huh?"
348,What are you gonna do?!
349,"See? How do you like that, huh?"
350,Are you a tough guy now?
351,Are you tough?
352,Say something.
353,Say something!
354,Get up.
355,You hate me.
356,Answer me.
357,"You hate me, don't you?"
358,"Yeah, I hate you."
359,I always did.
360,"Well, I always loved you."
361,Hand me the scissors.
362,Hold on a minute.
363, Where are you going?
364, I want to put these up.
365, How much?
366, That'll be $2.85.
367,"Billy, I'm moving as fast as I can."
368,I'll put this dress on and I'll be right there.
369, You don't need to.
370, Damn car still acting up.
371,It's not just your car.
372,You've been late every day.
373,I've been trying.
374,I need this money.
375, I'll lose my house.
376," Look, go home, relax."
377,Take some time off.
378,You shouldn't be here right now anyway.
379,That's why you should have given me the week off.
380, With some pay.
381, We already got a new girl.
382,Hank?
383, Let's get this over with quick.
384, Is there a passage  You'd like me to read?
385, No.
386,All I want to hear is that dirt hitting that box.
387,He was weak.
388,"You can say something if you want, once we've covered him up."
389, How are you doing?
390, All right.
391, You want to see a menu?
392," No, I know what I want."
393,What you gonna have?
394,A bowl of chocolate ice cream...
395,and a cup of coffee.
396," Black, sugar, cream?"
397," No, black."
398, That's it.
399, Is that it?
400,"Hey, Vera, it's Hank."
401,Is it too late?
402,Chocolate ice cream.
403,Here you go.
404,I'll take a plastic spoon for the ice cream.
405,"Oh, Goddamn!"
406,Sorry about that.
407, It's all right.
408, Shit!
409,I didn't mean to do that.
410,I'm sorry.
411,Bring me some napkins or something.
412,I'm sorry about that.
413,And you said a what Plastic spoon.
414, Where's Lucille?
415, I'm trying to fill in for her.
416, I'm ready to pay this.
417, Yep.
418,What's the deal here?
419,I don't know.
420,I just overrang this thing.
421,"If you can't get it open, tell me how much it is, and I'll pay you for it."
422,$3.92.
423,Here's $4.00.
424,Keep the change.
425,Thanks.
426,"Hey, cowboy, feel like some latenight pussy?"
427,I guess so.
428,Haven't seen you in a while.
429,"Yeah, well..."
430,I ain't been feeling too good.
431,Busy with this and that and the other.
432, How have you been?
433, All right.
434,Good.
435,So how's Sonny?
436,"I can't do this tonight, Vera."
437," Are you sure, hon?"
438," No, not tonight."
439, I'm sorry.
440, No need to be. Some other time.
441,All right.
442,You can keep that money.
443,I'm going to.
444,Adios.
445," Have a seat, Hank."
446," Thank you, sir."
447,I appreciate you seeing me.
448,What brings you here?
449,"Sir, I'm resigning and I wanted to come by and tell you personally."
450,"I appreciate that, Hank."
451,Why don't we wait a few weeks before we submit the paperwork?
452,That wouldn't do anybody any good to wait on that.
453,I've got my mind made up.
454,All right.
455,We're gonna miss you.
456,I brought my badge in and...
457, Why don't you keep it?
458, I ain't got no use for it.
459,"There you are, Pop."
460,We got each other...
461,son.
462, Remember that.
463," Yes, sir."
464,I quit the team.
465,That was a mistake.
466,I can't do it anymore.
467,You're reminding me of your mother.
468,"I guess that's bad, right?"
469,Your mother wasn't shit.
470,That woman failed me.
471,I got more pussy after she killed herself...
472,than I did when she was living as my wife.
473,The point is...
474,she quit on me.
475,You're doing the same.
476,Goddamnit!
477,Let's go.
478,Hand me my purse.
479,Come on. Get out!
480," Why, Mama, what's wrong?"
481, We've got to walk.
482,"Tyrell, get off that street!"
483,You'll get yourself killed.
484,Don't do that!
485,Don't do that!
486,This is jimdandy.
487,This is just what I'm looking for.
488,"At the same time, it's the most expensive one."
489,But if you're willing to talk price a little...
490,We put quite a bit of work into it.
491,We could talk about it.
492,Let me think it over.
493,You have my number.
494, All right.
495, It was a pleasure.
496, Nice seeing you.
497, Nice talking to you.
498,See you.
499,"Come on, T."
500,Let's go.
501,That's what you think your mama looks like?
502,"Yeah, sort of."
503, See you in the morning?
504, Yeah.
505," You too, young man."
506, Bye.
507,Byebye.
508,"Come on, T."
509,Get up!
510,"Come on, T."
511,Get up!
512,Help me!
513,Help me! Wait!
514,Wait!
515,Come back here!
516,Help us!
517,"Please, help us!"
518,Help us!
519,"Come on, T."
520,"Come on, baby."
521,Wake up!
522,Wake up!
523, He was hit by a car!
524, It's okay.
525,We need to get him to the hospital.
526,Right now! Right now!
527,We'll need a gurney out here.
528,There's a kid. I think it's bad.
529,We'll need some help.
530,Are you the boy's mother?
531,"Please, follow me."
532,Is that your boy?
533,No.
534,What happened?
535,I think he got hit by a car.
536,That was his mother.
537, She said he was hit by a car.
538, Hit and run?
539,I don't know.
540,I picked them up I need you to file a police report if it was a hit and run.
541,"Shit, I don't even know them."
542,I wouldn't know what to write.
543,"Just stay, tell the police what you did and saw."
544,It'll be five minutes.
545,Wait!
546,Wait!
547,That's my baby!
548,Wait!
549,That's my baby!
550,That's my baby!
551,"I know you're not supposed to move people, but I didn't know what else to do."
552,The boy was laying there...
553,and the woman was hysterical.
554,I did the best I could do.
555,I just lugged him in the car to come here as quick as I could.
556,That's what I did.
557,You did a good job.
558,So you were just passing by?
559,"Yeah, I don't know the lady at all."
560,I'll give you my card.
561,We'll do a followup if we get anything.
562,"We might call you as well, if we need to."
563, That'd be all right?
564, Whatever you need me to do.
565,I got your number right there.
566,Is that it?
567,Can I go?
568,Yeah. Thanks.
569,Will that boy make it all right?
570,"No, he died."
571,"Mrs. Musgrove, I'll give you my card and you feel free to call me anytime that you can remember anything about this."
572,I'm so sorry.
573,Can I get something to clean that off?
574,That's mine.
575, Here's your purse.
576, He's gone.
577, My baby.
578," Yes, ma'am."
579,He's gone. He's gone.
580,Will you take her home?
581,I don't really know her.
582, I'll take her home.
583, That's a good idea.
584,"Yeah, I'll take her home."
585,Could you do me a favor and throw that away for me?
586," Yes, sir."
