,dialog
818,"Aren't we, sister?"
819,And I just wanted to comment that you look like a 5star gentleman.
820, Don't touch him.
821, Is that too much?
822, Don't touch him.
823, I know.
824, I wanna have five stars.
825, It's too much.
826,I feel like that was too much.
827,"I shouldn't... I'm sorry, Gus."
828,"I'm so sorry, Gary."
829,"Hey, put your..."
830,Can you turn that up?
831, Hello?
832," Hello, Veronica?"
833,Who is this?
834,"âª Blame it on my juice âª  âª Blame it, blame it on my juice âª  Come on, alto."
835,"âª Yaya eee âª Wait, hold on, yo, hold on."
836,"âª Yayahold, yayahold âª This is Autumn, your Uber driver."
837," Oh, there must be..."
838, I'm outside of Stefano's.
839,"Yeah, there must be a mistake."
840,I'm in my car right now.
841, I'm outside the restaurant.
842," No, there's a mistake. I'm here now."
843," Okay, whatever."
844, Thank you.
845,"Ma'am, do you mind turning down the music, please?"
846,Hello!
847,"Turns out, this color does look nice on me."
848,Help! Help!
849,What do you want? It's 3:00 a.m.
850,The arrangements are already being made.
851,"Now, look, the ballot box will go our way."
852,The court will follow one way or another.
853,It's under control.
854,Is there anything else?
855,"Oh, really?"
856,If I see her pathetic husband on the news one more time parading around that little girl...
857,Mouthy darkies are a plague.
858,I'll take care of it.
859,I'll take care of it.
860,I said I will fucking take care of it.
861,Eden?
862,Eden?
863,They will never take you away from me.
864,What'd I say?
865,What the fuck did I say?
866,I told her yesterday she got one pass.
867,Now she thinks she can come down to the fields whenever she goddamn pleases.
868,"Well, she will learn her lesson today."
869,"Girl, go get her."
870,"I can head up there, sir."
871,"Who gave you permission to speak, boy?"
872,I gave myself permission to speak.
873,Tonight.
874,We go tonight.
875,I'm here.
876,"No, no, no..."
877, Are you ready?
878, Let's go.
879,Wait. Wait.
880,"Well, I'll be damned."
881," You're killing me, man."
882," Hey, dude, what the hell?"
883,"Hey, is this yours?"
884,"No, Purcell, you know I know the rules, man. No cell phones."
885, You fucking cuck.
886, No cell... What?
887,"Don't say my fucking name out here, Daniel!"
888,I'm sorry.
889,I don't fucking want it.
890,All right.
891,You should have seen your face.
892,"Yeah, I'm mad."
893,"I mean, she's talking to me all the time."
894,"Well, no, you gotta stick up for yourself, all right?"
895, I know.
896, You can't expect every...
897,What was that?
898,"Well, it came from that direction."
899,Fuck!
900,"Man, you scared the shit out of me."
901,"Oh, what is it?"
902,The spooks got you spooked?
903,"It's nothing, man."
904,There's no one out here this late.
905,"Look at that moon, though. Beautiful."
906,"Yeah. Well, enjoy it, snowflake."
