,dialog
449,Issue a code white alert and inform the locals.
450,You don't even belong here!
451,Stay out of this!
452,Don't get emotional.
453,Just keep working as usual.
454,Just notify the head office.
455,Damn! I just got here!
456, Hanbyul unit 1.
457," Yes, sir."
458,A small leakage in coolant.
459,Code white should be issued.
460,"Should we, sir?"
461,Why make a fuss?
462,There's no power loss.
463,The law didn't pass yet.
464,Keep things quiet.
465,We were in trouble for that before...
466,Then fix it this time!
467,I'll keep it quiet.
468,Nuclear power plant construction site.
469,My husband and son in heaven must've helped us.
470, Lucky things aren't worse.
471, Yes.
472,It's me.
473,Everyone's fine.
474,Wanna speak to your mom?
475,Tell them to answer the phone!
476,Jaehyuk was really worried.
477,Tell him to worry about himself.
478,I'd better get back to the office.
479,Okay.
480, Is the plant okay?
481, What do you mean?
482,There was an earthquake.
483,What are you talking about?
484,No earthquake can bring that plant down.
485,Right?
486,Of course.
487,It should be fine.
488,"If something's wrong, text messages are sent."
489,Or else they'd be in trouble like last time.
490,Hear that?
491,That's a relief.
492,"If it's so urgent, go in yourself!"
493,You're the mechanics!
494,Why are you so late!
495,I'm sorry.
496,Come here.
497,What happened?
498,There's a crack in the coolant valve and it's leaking.
499,Then why not go in and fix it?
500,It's too dangerous.
501,No one wants to go in.
502,Gear them up!
503,What's the problem?
504,The coolant level is going down!
505,The temperature is shooting up!
506,It's loca!
507,"Loca? ""Loss of coolant accident."" Don't just stand there!"
508,Get in now!
509,Radiation level is too high!
510,Quiet!
511,What's the radiation level?
512,Just keep working!
513,Wait!
514,"If you fix it this way, pipe pressure will rise."
515,This is faster.
516,I'm not gonna die fixing a valve here!
517,Want to do it yourself?
518,Fine! Let's just hurry it up!
519,Let's fix it and leave.
520,What the hell is going on?
521,What did they do?
522,What is it?
523,What?
524,Well...
525,The workers said that will save time.
526,Hold on.
527,Something seems stuck!
528,There must've been an accident!
529,Move!
530,Make way!
531,Move!
532,Is he hurt?
533, Isn't that the captain?
534," Jaehyuk, what's happening?"
535,Move!
536,Dad! No!
537,Dad!
538, His blood pressure's dropping!
539, Saline! Gauze!
540,Back away!
541,He's been exposed to radiation!
542,Decontaminate him!
543,Check the geiger counter!
544,Dad!
545,No! Don't come in!
546,Get out now!
547,Dear!
548,Get out now!
549,"Jaehyuk, what are you doing?"
550,I'm getting out!
551,"If we stay, we die."
552,What happens here?
553,Simple.
554,"If the cracks aren't fixed, we'll all die of radiation!"
555,Then we shouldn't go.
556,What the hell?
557,We should go in and fix it!
558,Our friends are in there!
559,Fool! You wanna die?
560,Shut up and take off your uniforms!
561,You go.
562,I'm staying.
563,Me too!
564, I'm staying too.
565, Hey!
566,Stupid fools!
567,How can you do this?
568,Hide the accident from me?
569,We didn't want to worry you.
570,I apologize.
571,Forget apology!
572,It's a nuclear accident!
573,Calm down and let's talk measures.
574,"If the coolant is leaking, isn't radiation exposed?"
575,"Correct, sir."
576,But the leak is within the plant...
577,We should issue a code blue and evacuate the locals.
578, Then do it now.
579, Wait.
580,Let's think twice about evacuations.
581,Why?
582,People know too much about nuclear accidents.
583,If we reveal the accident and order the evacuations...
584,All will be chaotic.
585,So we hide the truth?
586,"We may be criticized later, but it's better than mass chaos."
587,Disaster safety team has been sent.
588,They'll settle matters soon.
589,There are various levels of control systems at the plant.
590,And it's not as serious as you may think.
591,Pressure is rising!
592,It's 350 kpa now!
593,Why isn't hydrogen eliminator working?
594,"It is, but pressure is rising too fast."
595,Are the pipes set yet?
596,We need coolant now!
597,It takes time!
598,It can only withstand 420 kpa!
599,It'll blow!
600,Send them now!
601,We're the safety team!
602,You're so late.
603,Who's in charge here?
604,I am.
605,What's the situation?
606,"Pressure is rising from loca, but no way to stop it."
607,Pressure status?
608,It's 350 kpa now.
609,That's too high!
610,We need to ventilate!
611,"I know, but..."
612,We need an approval.
613,Wait.
614,What's ventilation?
615,Releasing the air inside the plant.
616,Releasing what?
617,Weren't they replacing pipes?
618,You said it'll be fine!
619,It is more serious than we thought.
620,I'm afraid it's a meltdown.
621,A meltdown?
622,If fuel rods get exposed to air...
623,Temperature will increase and melt the fuel.
624,That's a meltdown.
625,Hydrogen generated raises pressure in the containment chamber.
626,"Currently, it's beyond the pressure limit."
627,"At this rate, it'll explode."
628,So radioactive materials should be released?
629,"Correct, sir."
630,Then evacuate the locals first.
631,Issue orders to evacuate the locals at once!
632,"Mr. president, within 20 km of the plant."
633,Evacuation is impossible.
634,There must be a plan for a time like this!
635,There isn't.
636,An evacuation that large has never been done.
637,Sir?
638,We should evacuate the locals closest to the plant at least.
639,It'll be fatal upon direct contact.
640,It'll take over 3 hours to evacuate them.
641,"If the plant explodes before then, things will get worse."
642,"At worst, all citizens could be in danger."
643,We should release it now.
644,Mr. president?
645,Mr. president!
646,"Yes, sir."
647,Hold the ventilation.
648,Locals are evacuating.
649,What!
650,Hurry up!
651, Find the bus with your town name!
652, Okay.
653,Over there!
654,There's our bus!
655,Yeonju!
656, Mother!
657, Yeonju!
658,What's going on?
659,I'm not sure.
660,Get in.
661,It'll be fine.
662,"Nothing's wrong, right?"
663,Of course.
664,Let's go.
665,Did you speak with Jaehyuk?
666,He's not answering.
667,I'll call again.
668,Get in with Minjae.
669,We can't stay here!
670,Stop! We gotta get out now!
671, What?
672, What's going on?
673,Forget the damn pipes!
674,The containment chamber is filled with hydrogen!
675,Ventilation is on hold.
676,"If it explodes, we're all dead!"
677,I told you!
678,Get out now!
679,Gilseop! Let's go!
680,"Chief, workers are leaving the site!"
681,Then we can't bring the pressure down!
682,Do something!
683,Damn fools!
684, Move!
685, Out of my way!
686,Jintaek! Get up!
687,"Jaehyuk, what do we do?"
688,Bastards!
689,Why is the gate closed?
690,The shutter came down.
691,We'll die in here!
692,I know!
693,Bro?
694, Gilseop! Come help!
695, Okay!
696, Get a stick!
697, Move!
698,Move!
699,Lift it!
700,Get me a stick!
701,What are you doing!
702,Get back to work!
703,No one leaves here until it's clear!
704,But then it will explode!
705,Think you'll live if you run?
706,"Run or not, it's the same!"
707,Everyone will die!
708,Then we'll die with our families!
709,Let us out!
710,Don't you get it?
711,Get to work! It's the only way to save ourselves and families!
712,Shut up and open!
713,It will open once the situation is over!
714,Damn!
715,Fools!
716,Go back to work!
717, I need to go in.
718, Stay back.
719,I have to go in!
720,Get back!
721,Why can't I go in!
722,It's an emergency.
723,You can't go in!
724,My son is inside!
